team,conference,athlete_id,player,category,rushing_car,rushing_yds,rushing_td,rushing_ypc,rushing_long,week,team_rushes,runshare,season_team_rushes,season_rushes,total_runshare,avg_runshare,year,position
Kentucky,SEC,4361329,Joey Gatewood,rushing,3,23,0,7.7,14,7,44,0.0681818181818182,384,25,0.0651041666666667,0.139328990806534,2020,QB
Liberty,FBS Independents,4242512,Malik Willis,rushing,12,58,1,4.8,17,7,45,0.266666666666667,436,120,0.275229357798165,0.301479198225863,2020,QB
Louisiana,Sun Belt,4241556,Levi Lewis,rushing,6,84,1,14,51,7,31,0.193548387096774,384,48,0.125,0.126638480940688,2020,QB
Louisiana Tech,Conference USA,4043980,Luke Anthony,rushing,8,-31,0,-3.9,7,7,24,0.333333333333333,279,42,0.150537634408602,0.170722039773764,2020,QB
Louisiana Tech,Conference USA,4384187,Aaron Allen,rushing,1,2,0,2,2,7,24,0.0416666666666667,279,12,0.043010752688172,0.0544704433497537,2020,QB
Louisville,ACC,4240069,Malik Cunningham,rushing,7,48,0,6.9,11,7,23,0.304347826086957,373,118,0.316353887399464,0.324728774773442,2020,QB
Marshall,Conference USA,4430686,Grant Wells,rushing,6,27,1,4.5,15,7,46,0.130434782608696,320,44,0.1375,0.161308171200612,2020,QB
Memphis,American Athletic,3893630,Brady White,rushing,8,30,1,3.8,11,7,44,0.181818181818182,330,56,0.16969696969697,0.17448974758843,2020,QB
Miami,ACC,4039300,D'Eriq King,rushing,11,32,0,2.9,22,7,42,0.261904761904762,362,111,0.306629834254144,0.316656436177826,2020,QB
Middle Tennessee,Conference USA,4374350,Asher O'Hara,rushing,24,79,0,3.3,14,7,48,0.5,322,173,0.537267080745342,0.535079245293392,2020,QB
Mississippi State,SEC,4566196,Will Rogers,rushing,1,-7,0,-7,0,7,20,0.05,129,12,0.0930232558139535,0.16978354978355,2020,QB
Mississippi State,SEC,4044431,K.J. Costello,rushing,9,-27,0,-3,7,7,20,0.45,129,24,0.186046511627907,0.274038461538462,2020,QB
Navy,American Athletic,4243715,Dalen Morris,rushing,9,5,1,0.6,9,7,57,0.157894736842105,448,67,0.149553571428571,0.186751517504107,2020,QB
NC State,ACC,4240025,Bailey Hockman,rushing,2,-9,0,-4.5,1,7,38,0.0526315789473684,408,55,0.134803921568627,0.164089422727746,2020,QB
NC State,ACC,4361653,Devin Leary,rushing,7,3,0,0.4,14,7,38,0.184210526315789,408,19,0.0465686274509804,0.129385964912281,2020,QB
North Carolina,ACC,4426875,Sam Howell,rushing,10,0,0,0,11,7,45,0.222222222222222,400,76,0.19,0.19812136166885,2020,QB
North Texas,Conference USA,4360163,Austin Aune,rushing,1,-8,0,-8,0,7,49,0.0204081632653061,341,22,0.0645161290322581,0.0780253734725494,2020,QB
North Texas,Conference USA,4360900,Jason Bean,rushing,10,169,3,16.9,48,7,49,0.204081632653061,341,42,0.12316715542522,0.156759697873037,2020,QB
Notre Dame,FBS Independents,4046678,Ian Book,rushing,12,47,1,3.9,20,7,49,0.244897959183673,438,92,0.210045662100457,0.211906124460131,2020,QB
Ole Miss,SEC,4362874,Matt Corral,rushing,12,29,0,2.4,9,7,53,0.226415094339623,378,87,0.23015873015873,0.232926039084949,2020,QB
Pittsburgh,ACC,4426360,Joey Yellen,rushing,3,-28,0,-9.3,0,7,26,0.115384615384615,334,6,0.0179640718562874,0.0741758241758242,2020,QB
SMU,American Athletic,4039034,Shane Buechele,rushing,8,-9,0,-1.1,7,7,43,0.186046511627907,375,58,0.154666666666667,0.166069046740576,2020,QB
South Alabama,Sun Belt,4685975,Chance Lovertich,rushing,2,8,0,4,5,7,47,0.0425531914893617,419,19,0.045346062052506,0.104183423382422,2020,QB
South Alabama,Sun Belt,4373851,Desmond Trotter,rushing,8,4,0,0.5,6,7,47,0.170212765957447,419,84,0.200477326968974,0.224662859454719,2020,QB
South Carolina,SEC,4036357,Collin Hill,rushing,4,-7,1,-1.8,1,7,43,0.0930232558139535,357,42,0.117647058823529,0.157300743635338,2020,QB
South Florida,American Athletic,4360890,Jordan McCloud,rushing,10,1,0,0.1,10,7,44,0.227272727272727,337,62,0.183976261127596,0.197918516048233,2020,QB
South Florida,American Athletic,3928455,Noah Johnson,rushing,5,5,1,1,3,7,44,0.113636363636364,337,41,0.121661721068249,0.193536039124274,2020,QB
Syracuse,ACC,4037121,Rex Culpepper,rushing,4,-23,0,-5.8,1,7,27,0.148148148148148,318,25,0.0786163522012579,0.115372800745243,2020,QB
Temple,American Athletic,4044122,Anthony Russo,rushing,9,9,0,1,3,7,42,0.214285714285714,283,21,0.0742049469964664,0.192640692640693,2020,QB
Tennessee,SEC,4035167,Jarrett Guarantano,rushing,3,-16,0,-5.3,0,7,41,0.0731707317073171,320,41,0.128125,0.156004753271234,2020,QB
Texas A&M,SEC,4240904,Kellen Mond,rushing,1,1,0,1,1,7,34,0.0294117647058824,292,51,0.174657534246575,0.178010043291373,2020,QB
Texas State,Sun Belt,4371730,Brady McBride,rushing,6,2,0,0.3,8,7,26,0.230769230769231,372,64,0.172043010752688,0.255801563202879,2020,QB
Troy,Sun Belt,4362723,Gunnar Watson,rushing,3,-13,0,-4.3,4,7,34,0.0882352941176471,302,28,0.0927152317880795,0.135727076351656,2020,QB
Tulane,American Athletic,4685039,Michael Pratt,rushing,16,26,2,1.6,21,7,48,0.333333333333333,477,98,0.205450733752621,0.246637038921025,2020,QB
UAB,Conference USA,4427839,Bryson Lucero,rushing,2,-9,0,-4.5,0,7,35,0.0571428571428571,280,8,0.0285714285714286,0.0402013237727523,2020,QB
UCF,American Athletic,4427238,Dillon Gabriel,rushing,12,49,1,4.1,28,7,47,0.25531914893617,401,66,0.164588528678304,0.161864501750164,2020,QB
UMass,FBS Independents,4431207,Will Koch,rushing,4,41,0,10.3,25,7,32,0.125,117,21,0.179487179487179,0.251781609195402,2020,QB
UMass,FBS Independents,4051777,Mike Fallon,rushing,4,31,0,7.8,21,7,32,0.125,117,4,0.0341880341880342,0.125,2020,QB
UT San Antonio,Conference USA,4242203,Lowell Narcisse,rushing,10,47,0,4.7,20,7,32,0.3125,441,32,0.072562358276644,0.239701949620428,2020,QB
UT San Antonio,Conference USA,4245186,Frank Harris,rushing,3,21,0,7,8,7,32,0.09375,441,76,0.172335600907029,0.181321553787986,2020,QB
Virginia,ACC,4429219,Ira Armstead,rushing,6,46,1,7.7,22,7,38,0.157894736842105,345,10,0.0289855072463768,0.13609022556391,2020,QB
Virginia,ACC,4240850,Lindell Stone,rushing,3,7,0,2.3,5,7,38,0.0789473684210526,345,8,0.0231884057971014,0.0810005682963941,2020,QB
Virginia Tech,ACC,4240858,Hendon Hooker,rushing,18,164,3,9.1,31,7,41,0.439024390243902,427,120,0.281030444964871,0.37199879638082,2020,QB
Wake Forest,ACC,4361994,Sam Hartman,rushing,5,-12,0,-2.4,20,7,42,0.119047619047619,312,54,0.173076923076923,0.1745268952678,2020,QB
Western Kentucky,Conference USA,4363077,Kavaris Thomas,rushing,13,1,0,0.1,12,7,32,0.40625,363,24,0.0661157024793388,0.26915404040404,2020,QB
West Virginia,Big 12,4244029,Jarret Doege,rushing,3,3,0,1,8,7,38,0.0789473684210526,331,37,0.11178247734139,0.135654227355679,2020,QB
Air Force,Mountain West,4693814,Haaziq Daniels,rushing,13,25,0,1.9,7,8,49,0.26530612244898,286,45,0.157342657342657,0.163437766187092,2020,QB
Alabama,SEC,4241464,Mac Jones,rushing,5,4,1,0.8,7,8,39,0.128205128205128,334,22,0.0658682634730539,0.0892708067126672,2020,QB
Alabama,SEC,4685720,Bryce Young,rushing,1,-2,0,-2,0,8,39,0.0256410256410256,334,9,0.0269461077844311,0.041174164623777,2020,QB
Appalachian State,Sun Belt,4036429,Zac Thomas,rushing,7,82,1,11.7,60,8,44,0.159090909090909,462,75,0.162337662337662,0.167569137723819,2020,QB
Arkansas State,Sun Belt,4036473,Logan Bonner,rushing,7,3,0,0.4,17,8,35,0.2,384,34,0.0885416666666667,0.105325336629091,2020,QB
Arkansas State,Sun Belt,4361222,Layne Hatcher,rushing,7,4,0,0.6,6,8,35,0.2,384,43,0.111979166666667,0.111545593328053,2020,QB
Army,FBS Independents,4689802,Christian Parrish,rushing,3,8,0,2.7,5,8,63,0.0476190476190476,533,5,0.00938086303939963,0.0291805094130676,2020,QB
Army,FBS Independents,4373726,Tyhier Tyler,rushing,10,77,0,7.7,30,8,63,0.158730158730159,533,73,0.136960600375235,0.278185904258363,2020,QB
Army,FBS Independents,4577303,Cade Ballard,rushing,6,15,0,2.5,7,8,63,0.0952380952380952,533,9,0.0168855534709193,0.0726190476190476,2020,QB
Auburn,SEC,4567218,Bo Nix,rushing,10,52,1,5.2,12,8,47,0.212765957446809,330,91,0.275757575757576,0.289755135113341,2020,QB
Baylor,Big 12,4241222,Charlie Brewer,rushing,10,16,0,1.6,8,8,21,0.476190476190476,266,101,0.379699248120301,0.393937030884705,2020,QB
Boise State,Mountain West,4243216,Jack Sears,rushing,2,8,0,4,8,8,35,0.0571428571428571,164,9,0.0548780487804878,0.101210241440126,2020,QB
Boise State,Mountain West,4426499,Hank Bachmeier,rushing,6,0,1,0,7,8,35,0.17142857142857101,164,14,0.0853658536585366,0.12996567996568,2020,QB
Boston College,ACC,4372768,Phil Jurkovec,rushing,7,94,0,13.4,28,8,44,0.159090909090909,361,77,0.213296398891967,0.243037268527062,2020,QB
BYU,FBS Independents,4361259,Zach Wilson,rushing,4,15,0,3.8,10,8,40,0.1,365,60,0.164383561643836,0.181990747381185,2020,QB
BYU,FBS Independents,4361254,Baylor Romney,rushing,1,4,0,4,4,8,40,0.025,365,7,0.0191780821917808,0.0494675711193568,2020,QB
Charlotte,Conference USA,4250679,Dominique Shoffner,rushing,2,15,0,7.5,8,8,35,0.0571428571428571,235,17,0.0723404255319149,0.106527059566573,2020,QB
Charlotte,Conference USA,4259269,Chris Reynolds,rushing,6,-2,0,-0.3,4,8,35,0.17142857142857101,235,50,0.212765957446809,0.218211225928625,2020,QB
Cincinnati,American Athletic,4239086,Desmond Ridder,rushing,8,179,3,22.4,91,8,35,0.228571428571429,317,71,0.22397476340694,0.226729782751124,2020,QB
Clemson,ACC,4360310,Trevor Lawrence,rushing,4,17,0,4.3,11,8,37,0.108108108108108,361,44,0.121883656509695,0.148870334528148,2020,QB
Coastal Carolina,Sun Belt,4361033,Fred Payton,rushing,10,38,0,3.8,19,8,41,0.24390243902439,442,15,0.0339366515837104,0.0716165725934034,2020,QB
Florida Atlantic,Conference USA,4433917,Wilile Taggart Jr.,rushing,1,11,0,11,0,8,37,0.027027027027027,285,5,0.0175438596491228,0.0365847665847666,2020,QB
Florida Atlantic,Conference USA,4258236,Nick Tronti,rushing,11,-45,0,-4.1,6,8,37,0.297297297297297,285,48,0.168421052631579,0.201841433910399,2020,QB
Florida International,Conference USA,4430260,Stone Norton,rushing,4,5,0,1.3,8,8,24,0.166666666666667,176,17,0.0965909090909091,0.108015640273705,2020,QB
Florida International,Conference USA,4036215,Max Bortenschlager,rushing,3,2,0,0.7,6,8,24,0.125,176,10,0.0568181818181818,0.0752993646138807,2020,QB
Florida State,ACC,4430836,Chubba Purdy,rushing,2,8,0,4,5,8,40,0.05,307,19,0.0618892508143322,0.181932773109244,2020,QB
Florida State,ACC,4360799,Jordan Travis,rushing,12,47,1,3.9,16,8,40,0.3,307,85,0.276872964169381,0.315576487005058,2020,QB
Fresno State,Mountain West,4243322,Jake Haener,rushing,13,37,0,2.8,16,8,37,0.351351351351351,193,47,0.243523316062176,0.243857462113276,2020,QB
Georgia Southern,Sun Belt,4361375,Justin Tomlin,rushing,1,7,0,7,7,8,37,0.027027027027027,541,32,0.0591497227356747,0.106713594007117,2020,QB
Georgia State,Sun Belt,4568411,Cornelious Brown,rushing,10,13,1,1.3,5,8,56,0.178571428571429,384,88,0.229166666666667,0.232434334501906,2020,QB
Georgia Tech,ACC,4429066,Jeff Sims,rushing,12,47,1,3.9,25,8,33,0.363636363636364,376,110,0.292553191489362,0.296555563983599,2020,QB
Hawai'i,Mountain West,4373934,Chevan Cordeiro,rushing,13,116,2,8.9,54,8,51,0.254901960784314,236,96,0.406779661016949,0.41550874353802,2020,QB
Houston,American Athletic,4360175,Clayton Tune,rushing,6,35,0,5.8,16,8,29,0.206896551724138,218,52,0.238532110091743,0.232772788306068,2020,QB
Illinois,Big Ten,4371942,Matt Robinson,rushing,2,5,0,2.5,8,8,25,0.08,252,4,0.0158730158730159,0.0632558139534884,2020,QB
Illinois,Big Ten,4036262,Brandon Peters,rushing,7,75,0,10.7,31,8,25,0.28,252,22,0.0873015873015873,0.20702442380461,2020,QB
Indiana,Big Ten,4360423,Michael Penix Jr.,rushing,4,-18,1,-4.5,1,8,26,0.153846153846154,234,18,0.0769230769230769,0.104020391849339,2020,QB
Iowa,Big Ten,4360480,Spencer Petras,rushing,3,0,1,0,8,8,36,0.0833333333333333,261,29,0.111111111111111,0.115874768727606,2020,QB
Iowa State,Big 12,4361741,Brock Purdy,rushing,12,38,1,3.2,12,8,33,0.363636363636364,366,71,0.193989071038251,0.199372055285648,2020,QB
Kansas,Big 12,4596472,Jalon Daniels,rushing,17,27,2,1.6,11,8,39,0.435897435897436,354,74,0.209039548022599,0.268847156601083,2020,QB
Kansas State,Big 12,4429955,Will Howard,rushing,6,23,0,3.8,9,8,33,0.181818181818182,353,78,0.220963172804533,0.236888262174303,2020,QB
Kentucky,SEC,4361329,Joey Gatewood,rushing,3,6,0,2,8,8,23,0.130434782608696,384,25,0.0651041666666667,0.139328990806534,2020,QB
Kentucky,SEC,4038940,Terry Wilson,rushing,5,-2,0,-0.4,4,8,23,0.217391304347826,384,98,0.255208333333333,0.276343558517119,2020,QB
Liberty,FBS Independents,4242512,Malik Willis,rushing,12,97,1,8.1,38,8,36,0.333333333333333,436,120,0.275229357798165,0.301479198225863,2020,QB
Louisiana,Sun Belt,4241556,Levi Lewis,rushing,7,34,0,4.9,14,8,42,0.166666666666667,384,48,0.125,0.126638480940688,2020,QB
Louisiana Monroe,Sun Belt,4365325,Colby Suits,rushing,4,16,0,4,25,8,27,0.148148148148148,249,34,0.136546184738956,0.203651512918754,2020,QB
Louisiana Tech,Conference USA,4043980,Luke Anthony,rushing,5,-3,0,-0.6,12,8,27,0.185185185185185,279,42,0.150537634408602,0.170722039773764,2020,QB
Louisville,ACC,4035995,Jawon Pass,rushing,1,1,0,1,1,8,37,0.027027027027027,373,3,0.00804289544235925,0.0357357357357357,2020,QB
Louisville,ACC,4240069,Malik Cunningham,rushing,7,40,0,5.7,35,8,37,0.189189189189189,373,118,0.316353887399464,0.324728774773442,2020,QB
LSU,SEC,4431948,TJ Finley,rushing,8,24,1,3,9,8,53,0.150943396226415,258,29,0.112403100775194,0.160323221951254,2020,QB
LSU,SEC,4685740,Max Johnson,rushing,2,19,0,9.5,12,8,53,0.0377358490566038,258,22,0.0852713178294574,0.200545073375262,2020,QB
Maryland,Big Ten,4567097,Taulia Tagovailoa,rushing,3,-16,0,-5.3,8,8,22,0.136363636363636,113,26,0.230088495575221,0.228607038123167,2020,QB
Memphis,American Athletic,3893630,Brady White,rushing,4,0,0,0,1,8,41,0.0975609756097561,330,56,0.16969696969697,0.17448974758843,2020,QB
Miami,ACC,4039300,D'Eriq King,rushing,14,28,0,2,19,8,47,0.297872340425532,362,111,0.306629834254144,0.316656436177826,2020,QB
Michigan,Big Ten,4360698,Joe Milton,rushing,8,52,1,6.5,23,8,31,0.258064516129032,172,38,0.22093023255814,0.237383642149501,2020,QB
Michigan State,Big Ten,4241965,Rocky Lombardi,rushing,6,6,0,1,7,8,38,0.157894736842105,207,31,0.14975845410628,0.141494305355588,2020,QB
Middle Tennessee,Conference USA,4374350,Asher O'Hara,rushing,20,52,1,2.6,26,8,36,0.555555555555556,322,173,0.537267080745342,0.535079245293392,2020,QB
Minnesota,Big Ten,4240756,Tanner Morgan,rushing,6,-37,0,-6.2,2,8,41,0.146341463414634,219,18,0.0821917808219178,0.105973663725999,2020,QB
Missouri,SEC,4426444,Connor Bazelak,rushing,10,40,0,4,13,8,61,0.163934426229508,296,39,0.131756756756757,0.131180763653529,2020,QB
Navy,American Athletic,4243715,Dalen Morris,rushing,20,46,1,2.3,19,8,50,0.4,448,67,0.149553571428571,0.186751517504107,2020,QB
NC State,ACC,4431091,Ben Finley,rushing,2,-9,0,-4.5,6,8,19,0.105263157894737,408,2,0.00490196078431373,0.105263157894737,2020,QB
NC State,ACC,4240025,Bailey Hockman,rushing,4,-10,1,-2.5,1,8,19,0.210526315789474,408,55,0.134803921568627,0.164089422727746,2020,QB
Nebraska,Big Ten,4361182,Adrian Martinez,rushing,13,85,1,6.5,39,8,36,0.361111111111111,237,53,0.223628691983122,0.275206412599313,2020,QB
Nevada,Mountain West,4361435,Carson Strong,rushing,3,-26,0,-8.7,0,8,25,0.12,184,21,0.114130434782609,0.118793047302364,2020,QB
North Carolina,ACC,4426875,Sam Howell,rushing,8,12,1,1.5,10,8,55,0.145454545454545,400,76,0.19,0.19812136166885,2020,QB
North Carolina,ACC,4429463,Jacolby Criswell,rushing,2,7,0,3.5,6,8,55,0.0363636363636364,400,8,0.02,0.0644008473795708,2020,QB
Northwestern,Big Ten,4045290,Peyton Ramsey,rushing,7,47,1,6.7,12,8,53,0.132075471698113,244,55,0.225409836065574,0.238976731674958,2020,QB
Notre Dame,FBS Independents,4429413,Brendon Clark,rushing,1,-4,0,-4,0,8,50,0.02,438,1,0.00228310502283105,0.02,2020,QB
Notre Dame,FBS Independents,4046678,Ian Book,rushing,8,40,0,5,18,8,50,0.16,438,92,0.210045662100457,0.211906124460131,2020,QB
Ohio State,Big Ten,4685091,Jack Miller III,rushing,2,23,1,11.5,21,8,48,0.0416666666666667,227,2,0.00881057268722467,0.0416666666666667,2020,QB
Ohio State,Big Ten,4362887,Justin Fields,rushing,15,54,1,3.6,17,8,48,0.3125,227,55,0.242290748898678,0.236666666666667,2020,QB
Oklahoma,Big 12,4426339,Spencer Rattler,rushing,9,7,0,0.8,16,8,45,0.2,348,67,0.192528735632184,0.191722077205948,2020,QB
Oklahoma State,Big 12,4361825,Spencer Sanders,rushing,15,71,1,4.7,20,8,51,0.294117647058824,415,78,0.187951807228916,0.24557289081046,2020,QB
Ole Miss,SEC,4362874,Matt Corral,rushing,10,88,2,8.8,24,8,51,0.196078431372549,378,87,0.23015873015873,0.232926039084949,2020,QB
Ole Miss,SEC,4426494,John Rhys Plumlee,rushing,8,48,0,6,37,8,51,0.156862745098039,378,24,0.0634920634920635,0.107608973413927,2020,QB
Penn State,Big Ten,4361418,Will Levis,rushing,1,-2,0,-2,0,8,52,0.0192307692307692,309,58,0.187702265372168,0.208206449171361,2020,QB
Penn State,Big Ten,4259592,Sean Clifford,rushing,17,119,1,7,35,8,52,0.326923076923077,309,81,0.262135922330097,0.296139432831162,2020,QB
Pittsburgh,ACC,4428887,Davis Beville,rushing,3,4,0,1.3,10,8,20,0.15,334,3,0.00898203592814371,0.15,2020,QB
Pittsburgh,ACC,4426360,Joey Yellen,rushing,1,-6,0,-6,0,8,20,0.05,334,6,0.0179640718562874,0.0741758241758242,2020,QB
Pittsburgh,ACC,4373314,Nick Patti,rushing,2,8,0,4,13,8,20,0.1,334,7,0.0209580838323353,0.117567567567568,2020,QB
Purdue,Big Ten,4260394,Aidan O'Connell,rushing,2,-19,0,-9.5,0,8,24,0.0833333333333333,146,12,0.0821917808219178,0.179580434324267,2020,QB
Rice,Conference USA,4034332,Michael Collins,rushing,9,12,0,1.3,14,8,43,0.209302325581395,173,30,0.173410404624277,0.246063738156761,2020,QB
Rice,Conference USA,4429911,JoVoni Johnson,rushing,5,37,0,7.4,25,8,43,0.116279069767442,173,14,0.0809248554913295,0.105123326286117,2020,QB
Rutgers,Big Ten,4243539,Noah Vedral,rushing,9,24,1,2.7,24,8,41,0.219512195121951,263,58,0.220532319391635,0.279262133530426,2020,QB
San Diego State,Mountain West,4361497,Carson Baker,rushing,3,12,0,4,17,8,46,0.0652173913043478,313,25,0.0798722044728434,0.0925368030193898,2020,QB
San José State,Mountain West,4570242,Nick Nash,rushing,5,19,0,3.8,7,8,30,0.166666666666667,162,33,0.203703703703704,0.209088312986364,2020,QB
SMU,American Athletic,4039034,Shane Buechele,rushing,11,14,0,1.3,10,8,38,0.289473684210526,375,58,0.154666666666667,0.166069046740576,2020,QB
South Alabama,Sun Belt,4373851,Desmond Trotter,rushing,8,33,1,4.1,15,8,44,0.181818181818182,419,84,0.200477326968974,0.224662859454719,2020,QB
South Alabama,Sun Belt,4685975,Chance Lovertich,rushing,2,14,0,7,24,8,44,0.0454545454545455,419,19,0.045346062052506,0.104183423382422,2020,QB
South Carolina,SEC,4036357,Collin Hill,rushing,8,-16,0,-2,5,8,29,0.275862068965517,357,42,0.117647058823529,0.157300743635338,2020,QB
South Carolina,SEC,4429079,Luke Doty,rushing,1,6,0,6,6,8,29,0.0344827586206897,357,39,0.109243697478992,0.165092158254008,2020,QB
Southern Mississippi,Conference USA,4362942,Tate Whatley,rushing,12,52,4,4.3,19,8,41,0.292682926829268,319,19,0.0595611285266458,0.133439194149693,2020,QB
South Florida,American Athletic,3928455,Noah Johnson,rushing,9,28,0,3.1,13,8,34,0.264705882352941,337,41,0.121661721068249,0.193536039124274,2020,QB
South Florida,American Athletic,4361573,Cade Fortin,rushing,4,39,0,9.8,33,8,34,0.117647058823529,337,4,0.0118694362017804,0.117647058823529,2020,QB
South Florida,American Athletic,4360890,Jordan McCloud,rushing,1,15,0,15,15,8,34,0.0294117647058824,337,62,0.183976261127596,0.197918516048233,2020,QB
Syracuse,ACC,4037121,Rex Culpepper,rushing,4,-3,0,-0.8,4,8,32,0.125,318,25,0.0786163522012579,0.115372800745243,2020,QB
TCU,Big 12,4427105,Max Duggan,rushing,9,18,0,2,34,8,25,0.36,374,110,0.294117647058824,0.294385300880246,2020,QB
Temple,American Athletic,4044122,Anthony Russo,rushing,8,-7,0,-0.9,7,8,33,0.242424242424242,283,21,0.0742049469964664,0.192640692640693,2020,QB
Tennessee,SEC,4427928,Brian Maurer,rushing,1,15,0,15,15,8,38,0.0263157894736842,320,4,0.0125,0.0306522717049033,2020,QB
Tennessee,SEC,4035167,Jarrett Guarantano,rushing,3,22,0,7.3,12,8,38,0.0789473684210526,320,41,0.128125,0.156004753271234,2020,QB
Texas,Big 12,4241820,Sam Ehlinger,rushing,15,51,2,3.4,19,8,47,0.319148936170213,329,108,0.328267477203647,0.32556350181622,2020,QB
Texas Tech,Big 12,4259219,Henry Colombi,rushing,11,40,1,3.6,14,8,39,0.282051282051282,337,51,0.1513353115727,0.283019774906185,2020,QB
Troy,Sun Belt,4242654,Jacob Free,rushing,3,-23,0,-7.7,0,8,19,0.157894736842105,302,11,0.0364238410596026,0.155806182121972,2020,QB
Troy,Sun Belt,4362723,Gunnar Watson,rushing,1,0,0,0,0,8,19,0.0526315789473684,302,28,0.0927152317880795,0.135727076351656,2020,QB
Tulane,American Athletic,4685039,Michael Pratt,rushing,12,-5,0,-0.4,11,8,38,0.315789473684211,477,98,0.205450733752621,0.246637038921025,2020,QB
UAB,Conference USA,4427839,Bryson Lucero,rushing,1,2,0,2,2,8,40,0.025,280,8,0.0285714285714286,0.0402013237727523,2020,QB
UCF,American Athletic,4427238,Dillon Gabriel,rushing,12,19,0,1.6,11,8,59,0.203389830508475,401,66,0.164588528678304,0.161864501750164,2020,QB
UNLV,Mountain West,4035856,Max Gilliam,rushing,8,-12,0,-1.5,8,8,35,0.228571428571429,183,52,0.284153005464481,0.281230158730159,2020,QB
UNLV,Mountain West,4361566,Kenyon Oblad,rushing,1,6,0,6,6,8,35,0.0285714285714286,183,1,0.00546448087431694,0.0285714285714286,2020,QB
