"","player","player_id","position","team_name","player_game_count","caught_percent","first_downs","franchise_id","fumbles","longest","receptions","targets","touchdowns","yards","yards_per_reception","week","year","team_targets","rec_usage","season_team_targets","season_targets","season_usage","dk_pts","fd_pts","string","L3_rec_usage"
"1412","Mekhi Sargent",83684,"HB","IOWA",1,33.3,0,192,0,4,1,3,0,4,4,15,2018,27,0.111111111111111,379,26,0.0686015831134565,1.4,0.9,1,0.0973672161172161
"1413","Qua Searcy",45640,"FB","GA TECH",1,33.3,1,176,0,51,1,3,0,51,51,15,2018,11,0.272727272727273,110,17,0.154545454545455,6.1,5.6,4,0.226851851851852
"1414","Tru Wilson",21456,"HB","MICHIGAN",1,66.7,1,222,0,4,2,3,0,6,3,15,2018,36,0.0833333333333333,325,7,0.0215384615384615,2.6,1.6,3,0.122549019607843
"1415","Mon Denson",35843,"HB","S CAROLINA",1,66.7,2,289,0,23,2,3,0,35,17.5,15,2018,37,0.0810810810810811,415,8,0.0192771084337349,5.5,4.5,3,0.0882352941176471
"1416","L.J. Scott",45940,"HB","MICH STATE",1,100,0,223,0,2,3,3,0,0,0,15,2018,37,0.0810810810810811,471,11,0.0233545647558386,3,1.5,1,0.071453081801919
"1417","Jager Gardner",34959,"HB","TEMPLE",1,33.3,0,306,0,3,1,3,0,3,3,15,2018,45,0.0666666666666667,417,12,0.0287769784172662,1.3,0.8,2,0.0579119957294288
"1418","Gerold Bright",34612,"HB","UTAH ST",1,100,2,329,0,13,3,3,0,20,6.7,15,2018,41,0.0731707317073171,453,26,0.0573951434878587,5,3.5,2,0.0902617568766637
"1419","Trestan Ebner",57159,"HB","BAYLOR",1,100,2,118,0,75,3,3,1,109,36.3,15,2018,33,0.0909090909090909,459,37,0.0806100217864924,22.9,18.4,1,0.0557696613731097
"1420","Eno Benjamin",57136,"HB","ARIZONA ST",1,66.7,1,110,0,13,2,3,0,16,8,15,2018,29,0.103448275862069,373,44,0.117962466487936,3.6,2.6,1,0.103166647573223
"1421","J.K. Dobbins",57366,"HB","OHIO STATE",1,100,1,260,0,14,3,3,0,15,5,15,2018,35,0.0857142857142857,546,30,0.0549450549450549,4.5,3,2,0.0514964710086661
"1422","CJ Verdell",57378,"HB","OREGON",1,66.7,0,264,0,2,2,3,0,3,1.5,15,2018,31,0.0967741935483871,392,31,0.0790816326530612,2.3,1.3,1,0.0693283684188611
"1423","Salvon Ahmed",57472,"HB","WASHINGTON",1,100,1,340,0,9,3,3,0,22,7.3,15,2018,51,0.0588235294117647,381,21,0.0551181102362205,5.2,3.7,2,0.0571969696969697
"1424","Matt Colburn II",34388,"HB","WAKE",1,100,0,339,0,7,3,3,0,13,4.3,15,2018,36,0.0833333333333333,415,14,0.0337349397590361,4.3,2.8,1,0.0653344671201814
"1425","Chaton Mobley",57982,"HB","MIDDLE TN",1,100,2,224,0,25,3,3,0,36,12,15,2018,34,0.0882352941176471,463,22,0.0475161987041037,6.6,5.1,1,0.0852966589861751
"1426","Monteo Garrett",28414,"HB","GA SOUTHRN",1,66.7,0,174,0,3,2,3,0,5,2.5,15,2018,6,0.5,109,7,0.0642201834862385,2.5,1.5,3,0.143650793650794
"1427","Miles Sanders",40555,"HB","PENN STATE",1,66.7,0,266,0,10,2,3,0,7,3.5,15,2018,32,0.09375,351,32,0.0911680911680912,2.7,1.7,1,0.0919365220835809
"1428","Napoleon Maxwell",28508,"HB","FIU",1,100,0,166,0,6,2,2,0,10,5,15,2018,28,0.0714285714285714,371,13,0.0350404312668464,3,2,3,0.0392455277565572
"1429","Jamauri Bogan",30634,"HB","W MICHIGAN",1,100,0,347,0,7,2,2,0,10,5,15,2018,33,0.0606060606060606,384,3,0.0078125,3,2,2,0.0601742919389978
"1430","Chad Hanaoka",32117,"HB","NWESTERN",1,50,0,256,0,5,1,2,0,5,5,15,2018,28,0.0714285714285714,485,13,0.0268041237113402,1.5,1,4,0.047008547008547
"1431","Jordan Asberry",34049,"FB","ARMY",1,100,1,114,0,15,2,2,1,22,11,15,2018,4,0.5,86,18,0.209302325581395,10.2,9.2,4,0.252777777777778
"1432","Jaqwis Dancy",34243,"HB","LA TECH",1,100,1,208,0,58,2,2,1,63,31.5,15,2018,30,0.0666666666666667,443,19,0.0428893905191874,14.3,13.3,1,0.0680917488549275
"1433","Jordan Cronkrite",39192,"HB","USF",1,100,0,327,0,6,2,2,0,8,4,15,2018,27,0.0740740740740741,399,8,0.0200501253132832,2.8,1.8,2,0.0350933832314288
"1434","Moe Neal",39882,"HB","SYRACUSE",1,50,1,304,0,42,1,2,0,42,42,15,2018,28,0.0714285714285714,416,19,0.0456730769230769,5.2,4.7,3,0.0633484162895928
"1435","Shakif Seymour",40052,"HB","TOLEDO",1,100,1,316,0,9,2,2,0,17,8.5,15,2018,33,0.0606060606060606,369,19,0.0514905149051491,3.7,2.7,2,0.0713564213564214
"1436","Patrick Taylor Jr.",40448,"HB","MEMPHIS",1,50,1,218,0,1,1,2,1,1,1,15,2018,30,0.0666666666666667,395,24,0.0607594936708861,7.1,6.6,1,0.0847701149425287
"1437","B.J. Smith",40545,"HB","TROY",1,50,0,318,0,3,1,2,0,3,3,15,2018,42,0.0476190476190476,355,16,0.0450704225352113,1.3,0.8,1,0.0633928571428571
"1438","Toren Young",40624,"HB","IOWA",1,100,0,192,0,3,2,2,0,1,0.5,15,2018,27,0.0740740740740741,379,8,0.0211081794195251,2.1,1.1,3,0.0414186507936508
"1439","Rico Dowdle",40693,"HB","S CAROLINA",1,50,0,289,0,6,1,2,0,6,6,15,2018,37,0.0540540540540541,415,24,0.0578313253012048,1.6,1.1,1,0.0396130866139559
"1440","Brian Herrien",41129,"HB","GEORGIA",1,100,2,173,0,17,2,2,1,20,10,15,2018,33,0.0606060606060606,342,8,0.0233918128654971,10,9,3,0.07703081232493
"1441","Adrian Killins Jr.",42425,"HB","UCF",1,100,0,323,0,-3,2,2,0,-8,-4,15,2018,26,0.0769230769230769,364,25,0.0686813186813187,1.2,0.2,3,0.0713089330024814
"1442","Tre Watson",45730,"HB","TEXAS",1,100,0,311,0,4,2,2,0,6,3,15,2018,26,0.0769230769230769,445,26,0.0584269662921348,2.6,1.6,1,0.0567821067821068
"1443","A.J. Ouellette",45974,"HB","OHIO",1,100,2,259,0,18,2,2,0,33,16.5,15,2018,20,0.1,296,22,0.0743243243243243,5.3,4.3,1,0.0707264957264957
"1444","Dejonte O'Neal",46001,"HB","FRESNO ST",1,100,1,169,1,29,2,2,0,41,20.5,15,2018,28,0.0714285714285714,416,13,0.03125,5.1,3.1,2,0.0592508384932921
"1445","Deon Jackson",57189,"HB","DUKE",1,100,0,154,0,4,2,2,0,7,3.5,15,2018,42,0.0476190476190476,439,34,0.0774487471526196,2.7,1.7,1,0.105172540332304
"1446","Bryant Koback",57266,"HB","TOLEDO",1,100,1,316,0,6,2,2,0,11,5.5,15,2018,33,0.0606060606060606,369,7,0.018970189701897,3.1,2.1,1,0.0693685624720107
"1447","Elijah Mitchell",57272,"HB","LA LAFAYET",1,50,0,207,0,7,1,2,0,7,7,15,2018,22,0.0909090909090909,327,21,0.0642201834862385,1.7,1.2,2,0.124755069491912
"1448","Spencer Brown",57441,"HB","UAB",1,50,1,321,0,3,1,2,1,3,3,15,2018,27,0.0740740740740741,322,12,0.0372670807453416,7.3,6.8,1,0.0767857142857143
"1449","T.J. Green",57454,"HB","UTAH",1,50,0,328,0,4,1,2,0,4,4,15,2018,41,0.0487804878048781,384,8,0.0208333333333333,1.4,0.9,3,0.0317307692307692
"1450","Charles McClelland",77733,"HB","CINCINNATI",1,100,1,138,0,38,2,2,1,47,23.5,15,2018,29,0.0689655172413793,343,9,0.0262390670553936,12.7,11.7,3,0.0409698996655518
"1451","Leddie Brown",77766,"HB","W VIRGINIA",1,50,1,343,0,25,1,2,0,25,25,15,2018,38,0.0526315789473684,433,4,0.0092378752886836,3.5,3,2,0.0423767458828434
"1452","Toa Taua",83722,"HB","NEVADA",1,100,0,239,0,6,2,2,0,8,4,15,2018,32,0.0625,474,25,0.0527426160337553,2.8,1.8,1,0.0641278261967917
"1453","Marcus Jones",34772,"HB","N ILLINOIS",1,100,0,254,0,4,1,1,0,4,4,15,2018,29,0.0344827586206897,367,14,0.0381471389645777,1.4,0.9,3,0.0520296577412327
"1454","Darrin Hall",45989,"HB","PITTSBURGH",1,100,0,268,0,6,1,1,0,6,6,15,2018,25,0.04,293,19,0.0648464163822526,1.6,1.1,1,0.0812094155844156
"1455","Sewo Olonilua",45767,"HB","TCU",1,100,0,305,0,1,1,1,0,1,1,15,2018,17,0.0588235294117647,389,20,0.051413881748072,1.1,0.6,1,0.0446493271221532
"1456","Deshawn McClease",45736,"HB","VA TECH",1,100,0,337,0,8,1,1,0,8,8,15,2018,30,0.0333333333333333,399,8,0.0200501253132832,1.8,1.3,1,0.0962577962577963
"1457","Cade Carney",45124,"HB","WAKE",1,100,1,339,0,11,1,1,0,11,11,15,2018,36,0.0277777777777778,415,5,0.0120481927710843,2.1,1.6,2,0.04409362778928
"1458","Rob Ritrovato",45029,"FB","TEMPLE",1,100,0,306,0,-1,1,1,0,-1,-1,15,2018,45,0.0222222222222222,417,12,0.0287769784172662,0.9,0.4,1,0.0497588734707855
"1459","Jordan Ellis",30806,"HB","VIRGINIA",1,100,0,335,0,1,1,1,0,1,1,15,2018,29,0.0344827586206897,331,7,0.0211480362537764,1.1,0.6,1,0.0569142512077295
"1460","Trey Ragas",42174,"HB","LA LAFAYET",1,100,1,207,0,15,1,1,0,15,15,15,2018,22,0.0454545454545455,327,32,0.0978593272171254,2.5,2,1,0.102712842712843
"1461","Terelle West",40835,"HB","MIDDLE TN",1,100,0,224,0,-1,1,1,0,-1,-1,15,2018,34,0.0294117647058824,463,23,0.0496760259179266,0.9,0.4,4,0.0659168956043956
"1462","Israel Tucker",40566,"HB","LA TECH",1,100,0,208,0,8,1,1,0,8,8,15,2018,30,0.0333333333333333,443,14,0.0316027088036117,1.8,1.3,2,0.0844854070660522
"1463","Patrick Laird",28219,"HB","CAL",1,100,0,130,0,-3,1,1,0,-3,-3,15,2018,30,0.0333333333333333,388,59,0.152061855670103,0.7,0.2,2,0.09375
"1464","Willie Parker",40315,"HB","E MICHIGAN",1,100,0,160,0,3,1,1,0,3,3,15,2018,23,0.0434782608695652,361,2,0.00554016620498615,1.3,0.8,1,0.0887580887580888
"1465","Jerry Howard Jr.",62941,"HB","GA TECH",1,100,0,176,0,1,1,1,0,1,1,15,2018,11,0.0909090909090909,110,4,0.0363636363636364,1.1,0.6,3,0.102678571428571
"1466","Jaret Patterson",77745,"HB","BUFFALO",1,100,1,126,0,23,1,1,0,23,23,15,2018,31,0.032258064516129,399,8,0.0200501253132832,3.3,2.8,1,0.075663839203393
"1467","Reggie Gallaspy II",13818,"HB","NC STATE",1,100,1,248,0,12,1,1,0,12,12,15,2018,29,0.0344827586206897,477,10,0.0209643605870021,2.2,1.7,1,0.0323809523809524
"1468","Karmi Mackey",77794,"HB","E MICHIGAN",1,100,0,160,0,5,1,1,0,5,5,15,2018,23,0.0434782608695652,361,1,0.00277008310249307,1.5,1,4,0.0303030303030303
"1469","Elijah Holyfield",40065,"HB","GEORGIA",1,100,0,173,0,4,1,1,0,4,4,15,2018,33,0.0303030303030303,342,6,0.0175438596491228,1.4,0.9,1,0.149634112018013
"1470","Mike Weber",28011,"HB","OHIO STATE",1,100,1,260,0,8,1,1,0,8,8,15,2018,35,0.0285714285714286,546,28,0.0512820512820513,1.8,1.3,1,0.051385095897291
"1471","Chris Evans",27303,"HB","MICHIGAN",1,100,0,222,0,6,1,1,0,6,6,15,2018,36,0.0277777777777778,325,19,0.0584615384615385,1.6,1.1,2,0.0528240740740741
"1472","Tyler Allgeier",83639,"HB","BYU",1,100,0,128,0,-3,1,1,0,-3,-3,15,2018,19,0.0526315789473684,353,1,0.0028328611898017,0.7,0.2,3,0.0684782608695652
"1473","Dayton Furuta",38649,"HB","HAWAII",1,100,0,180,0,5,1,1,0,5,5,15,2018,32,0.03125,492,9,0.0182926829268293,1.5,1,2,0.0273974867724868
"1474","Christian Turner",83703,"HB","MICHIGAN",1,100,1,222,0,16,1,1,0,16,16,15,2018,36,0.0277777777777778,325,1,0.00307692307692308,2.6,2.1,1,0.0667892156862745
"1475","Tyler Badie",83714,"HB","MISSOURI",1,100,0,229,0,5,1,1,0,5,5,15,2018,37,0.027027027027027,424,18,0.0424528301886792,1.5,1,2,0.0800595238095238
"1476","DeAndre Torrey",83728,"HB","N TEXAS",1,100,0,251,0,4,1,1,0,4,4,15,2018,32,0.03125,457,28,0.0612691466083151,1.4,0.9,1,0.104307234338194
"1477","Travis Dye",83738,"HB","OREGON",1,100,0,264,0,-8,1,1,0,-8,-8,15,2018,31,0.032258064516129,392,13,0.0331632653061225,0.2,-0.3,2,0.0781996335797945
"1478","Darwin Thompson",83791,"HB","UTAH ST",1,100,1,329,0,15,1,1,0,15,15,15,2018,41,0.024390243902439,453,31,0.0684326710816777,2.5,2,1,0.0747005323868678
"1479","Larry Rountree III",57308,"HB","MISSOURI",1,100,0,229,0,3,1,1,0,3,3,15,2018,37,0.027027027027027,424,15,0.035377358490566,1.3,0.8,1,0.0734375
"1480","Greg McCrae",55384,"HB","UCF",1,100,0,323,0,2,1,1,0,2,2,15,2018,26,0.0384615384615385,364,9,0.0247252747252747,1.2,0.7,1,0.0622157190635452
"1481","Jalen Holston",57469,"HB","VA TECH",1,100,1,337,0,14,1,1,0,14,14,15,2018,30,0.0333333333333333,399,5,0.012531328320802,2.4,1.9,2,0.0317920437405732
"1482","Kevin Marks Jr.",55019,"HB","BUFFALO",1,100,1,126,0,10,1,1,0,10,10,15,2018,31,0.032258064516129,399,13,0.0325814536340852,2,1.5,2,0.0669111145784574
"1483","Nick Brossette",35314,"HB","LSU",1,100,0,211,0,5,1,1,0,5,5,15,2018,31,0.032258064516129,351,15,0.0427350427350427,1.5,1,1,0.0550287356321839
"1484","JaTarvious Whitlow",61156,"HB","AUBURN",1,100,1,115,0,66,1,1,1,66,66,15,2018,22,0.0454545454545455,350,22,0.0628571428571429,13.6,13.1,3,0.0855579605579606
"1485","Raheem Blackshear",57385,"HB","RUTGERS",1,100,5,278,0,30,10,10,1,129,12.9,1,2019,33,0.303030303030303,261,37,0.14176245210728,31.9,23.9,2,0.125399355546414
"1486","Tyler Badie",83714,"HB","MISSOURI",1,77.8,3,229,0,10,7,9,0,49,7,1,2019,46,0.195652173913043,352,42,0.119318181818182,11.9,8.4,1,0.0385275900900901
"1487","Ronnie Rivers",57208,"HB","FRESNO ST",1,44.4,1,169,0,13,4,9,0,23,5.8,1,2019,34,0.264705882352941,361,56,0.155124653739612,6.3,4.3,1,0.137524801587302
"1488","Toa Taua",83722,"HB","NEVADA",1,100,2,239,0,15,8,8,0,64,8,1,2019,47,0.170212765957447,465,37,0.0795698924731183,14.4,10.4,1,0.0733425697865353
"1489","CJ Marable",55264,"HB","COAST CAR",1,100,4,141,0,22,7,7,1,84,12,1,2019,40,0.175,315,42,0.133333333333333,21.4,17.9,1,0.131848739495798
"1490","Kennedy McKoy",40095,"HB","W VIRGINIA",1,85.7,0,343,0,8,6,7,0,18,3,1,2019,41,0.170731707317073,439,44,0.100227790432802,7.8,4.8,1,0.0628255190174695
"1491","Kenneth Gainwell",77737,"HB","MEMPHIS",1,85.7,3,218,0,11,6,7,0,41,6.8,1,2019,28,0.25,421,59,0.140142517814727,10.1,7.1,2,0.142747673782157
"1492","Eric Gray",99143,"HB","TENNESSEE",1,85.7,1,307,0,14,6,7,0,51,8.5,1,2019,38,0.184210526315789,342,19,0.0555555555555556,11.1,8.1,1,0.0959810273434711
"1493","Brenden Brady",83795,"HB","UTSA",1,83.3,1,331,0,22,5,6,0,47,9.4,1,2019,35,0.171428571428571,345,18,0.0521739130434783,9.7,7.2,2,0.0815797940797941
"1494","Stephen Carr",57453,"HB","USC",1,100,2,326,0,10,6,6,1,43,7.2,1,2019,39,0.153846153846154,481,23,0.0478170478170478,16.3,13.3,2,0.0481046612760168
"1495","Marvin Kinsey Jr.",40390,"HB","COLO STATE",1,83.3,3,144,0,31,5,6,0,69,13.8,1,2019,46,0.130434782608696,417,20,0.0479616306954436,11.9,9.4,1,0.0907248157248157
"1496","Tra Minter",57401,"HB","S ALABAMA",1,83.3,2,288,0,27,5,6,0,47,9.4,1,2019,35,0.171428571428571,257,36,0.140077821011673,9.7,7.2,1,0.117664038859691
"1497","Caleb Twyford",61722,"HB","TEXAS ST",1,80,1,314,0,8,4,5,0,6,1.5,1,2019,45,0.111111111111111,405,27,0.0666666666666667,4.6,2.6,2,0.0458190883190883
"1498","DeJon Packer",52230,"HB","S JOSE ST",1,80,0,285,0,6,4,5,0,14,3.5,1,2019,29,0.172413793103448,470,34,0.0723404255319149,5.4,3.4,1,0.0844716429081754
"1499","Davion Johnson",57295,"HB","MIAMI OH",1,100,2,221,0,8,5,5,0,23,4.6,1,2019,26,0.192307692307692,319,15,0.0470219435736677,7.3,4.8,1,0.0725108225108225
"1500","Juwan Washington",39354,"HB","S DIEGO ST",1,60,0,284,0,6,3,5,0,14,4.7,1,2019,27,0.185185185185185,367,22,0.0599455040871935,4.4,2.9,1,0.0822116031767398
"1501","Mekhi Sargent",83684,"HB","IOWA",1,80,3,192,0,41,4,5,0,65,16.3,1,2019,29,0.172413793103448,388,20,0.0515463917525773,10.5,8.5,1,0.108478327228327
"1502","Cameron Scarlett",35806,"HB","STANFORD",1,60,2,300,0,17,3,5,0,27,9,1,2019,34,0.147058823529412,427,34,0.0796252927400468,5.7,4.2,1,0.121410423925668
"1503","Gerold Bright",34612,"HB","UTAH ST",1,80,1,329,0,19,4,5,0,30,7.5,1,2019,47,0.106382978723404,482,41,0.0850622406639004,7,5,2,0.10022110647016
"1504","Sincere McCormick",97119,"HB","UTSA",1,100,1,331,0,8,5,5,0,18,3.6,1,2019,35,0.142857142857143,345,26,0.0753623188405797,6.8,4.3,1,0.0626084724430313
"1505","Ta'Zhawn Henry",77776,"HB","TEXAS TECH",1,100,2,315,0,10,5,5,0,22,4.4,1,2019,51,0.0980392156862745,499,25,0.0501002004008016,7.2,4.7,1,0.146358543417367
"1506","Chaton Mobley",57982,"HB","MIDDLE TN",1,75,0,224,0,7,3,4,0,14,4.7,1,2019,37,0.108108108108108,349,11,0.0315186246418338,4.4,2.9,1,0.0992909663865546
"1507","Clyde Edwards-Helaire",57279,"HB","LSU",1,100,2,211,0,15,4,4,0,31,7.8,1,2019,39,0.102564102564103,465,57,0.12258064516129,7.1,5.1,1,0.0547599184278828
"1508","Deon Jackson",57189,"HB","DUKE",1,50,0,154,0,4,2,4,0,7,3.5,1,2019,20,0.2,350,33,0.0942857142857143,2.7,1.7,3,0.0869565217391304
"1509","Jordan Cronkrite",39192,"HB","USF",1,75,1,327,0,12,3,4,0,23,7.7,1,2019,31,0.129032258064516,311,20,0.0643086816720257,5.3,3.8,1,0.0295570079883805
"1510","Moe Neal",39882,"HB","SYRACUSE",1,75,3,304,0,29,3,4,0,54,18,1,2019,31,0.129032258064516,368,31,0.0842391304347826,8.4,6.9,1,0.0714487718164189
"1511","Jashaun Corbin",83773,"HB","TEXAS A&M",1,100,2,312,0,5,4,4,1,12,3,1,2019,34,0.117647058823529,426,6,0.0140845070422535,11.2,9.2,1,0.129392446633826
"1512","Stevie Scott III",83680,"HB","INDIANA",1,75,1,190,0,17,3,4,0,28,9.3,1,2019,38,0.105263157894737,442,29,0.0656108597285068,5.8,4.3,1,0.040297102910533
"1513","Patrick Taylor Jr.",40448,"HB","MEMPHIS",1,100,1,218,0,22,4,4,0,25,6.3,1,2019,28,0.142857142857143,421,14,0.0332541567695962,6.5,4.5,1,0.0841954022988506
"1514","Rakeem Boyd",40492,"HB","ARKANSAS",1,75,2,111,0,13,3,4,0,22,7.3,1,2019,30,0.133333333333333,369,26,0.0704607046070461,5.2,3.7,1,0.106242239306755
"1515","Davon Jones",40603,"HB","BOWL GREEN",1,75,2,122,0,13,3,4,1,27,9,1,2019,37,0.108108108108108,310,20,0.0645161290322581,11.7,10.2,1,0.0893834175084175
"1516","SaRodorick Thompson",77777,"HB","TEXAS TECH",1,100,1,315,0,23,4,4,0,43,10.8,1,2019,51,0.0784313725490196,499,42,0.0841683366733467,8.3,6.3,3,0.0265863289760349
"1517","Sewo Olonilua",45767,"HB","TCU",1,75,0,305,0,3,3,4,0,-5,-1.7,1,2019,43,0.0930232558139535,363,31,0.0853994490358127,2.5,1,2,0.0684117965367965
"1518","Raymond Calais",45828,"HB","LA LAFAYET",1,100,2,207,0,12,4,4,0,27,6.8,1,2019,39,0.102564102564103,381,13,0.0341207349081365,6.7,4.7,3,0.0973809523809524
"1519","Kesean Strong",47413,"HB","DOMINION",1,100,1,263,0,8,4,4,0,11,2.8,1,2019,24,0.166666666666667,346,42,0.121387283236994,5.1,3.1,2,0.0814950980392157
"1520","Walter Fletcher",98685,"HB","BALL ST",1,100,1,117,0,45,4,4,1,45,11.3,1,2019,39,0.102564102564103,352,31,0.0880681818181818,14.5,12.5,2,0.072687641222124
"1521","Lanard Fournette",13602,"HB","LSU",1,100,0,211,0,10,3,3,0,16,5.3,1,2019,39,0.0769230769230769,465,5,0.010752688172043,4.6,3.1,3,0.0803030303030303
"1522","Jonathan Ward",25859,"HB","C MICHIGAN",1,100,3,134,0,25,3,3,0,53,17.7,1,2019,35,0.0857142857142857,445,44,0.098876404494382,8.3,6.8,1,0.0998556998556999
"1523","Sheldon Croney Jr.",32290,"HB","IOWA STATE",1,100,0,193,0,14,3,3,0,23,7.7,1,2019,38,0.0789473684210526,459,12,0.0261437908496732,5.3,3.8,2,0.0756561147186147
"1524","Art Thompkins",32905,"HB","UCONN",1,66.7,0,146,0,12,2,3,0,14,7,1,2019,20,0.15,365,50,0.136986301369863,3.4,2.4,2,0.20002688172043
"1525","Anthony D. Taylor",34014,"HB","TEXAS ST",1,100,1,314,0,9,3,3,0,8,2.7,1,2019,45,0.0666666666666667,405,23,0.0567901234567901,3.8,2.3,1,0.068992673992674
"1526","Asim Rose",40265,"HB","KENTUCKY",1,100,0,202,0,13,3,3,0,26,8.7,1,2019,24,0.125,244,14,0.0573770491803279,5.6,4.1,1,0.0852727727727728
"1527","Israel Tucker",40566,"HB","LA TECH",1,100,1,208,0,12,3,3,0,24,8,1,2019,51,0.0588235294117647,436,15,0.0344036697247706,5.4,3.9,2,0.0809139784946237
"1528","Demetric Felton",40568,"HB","UCLA",1,66.7,2,324,0,75,2,3,1,91,45.5,1,2019,23,0.130434782608696,388,68,0.175257731958763,17.1,16.1,1,0.115679165535694
"1529","Vavae Malepeai",40626,"HB","USC",1,66.7,1,326,0,6,2,3,0,8,4,1,2019,39,0.0769230769230769,481,19,0.0395010395010395,2.8,1.8,1,0.0362746578099839
"1530","Terelle West",40835,"HB","MIDDLE TN",1,66.7,0,224,1,9,2,3,0,16,8,1,2019,37,0.0810810810810811,349,9,0.0257879656160458,2.6,0.6,4,0.0661269796380091
"1531","Bryson Denley",41077,"HB","BOWL GREEN",1,66.7,2,122,0,16,2,3,0,23,11.5,1,2019,37,0.0810810810810811,310,36,0.116129032258065,4.3,3.3,3,0.0579229797979798
"1532","Nic Smith",41321,"HB","N TEXAS",1,66.7,1,251,0,14,2,3,0,23,11.5,1,2019,34,0.0882352941176471,422,18,0.042654028436019,4.3,3.3,3,0.0258290816326531
"1533","Frankie Hickson",45679,"HB","LIBERTY",1,33.3,0,206,0,8,1,3,0,8,8,1,2019,39,0.0769230769230769,430,20,0.0465116279069767,1.8,1.3,1,0.0469391600036761
"1534","Jason Huntley",45693,"HB","NEW MEX ST",1,66.7,1,242,0,16,2,3,0,18,9,1,2019,41,0.0731707317073171,424,48,0.113207547169811,3.8,2.8,1,0.0915977531596193
"1535","Deshawn McClease",45736,"HB","VA TECH",1,33.3,0,337,0,6,1,3,0,6,6,1,2019,41,0.0731707317073171,298,16,0.0536912751677852,1.6,1.1,1,0.0775641025641026
"1536","Xavier Jones",45742,"HB","SMU",1,66.7,0,287,0,9,2,3,0,11,5.5,1,2019,44,0.0681818181818182,468,29,0.061965811965812,3.1,2.1,2,0.0764813617754794
"1537","Artavis Pierce",45749,"HB","OREGON ST",1,66.7,2,265,0,12,2,3,0,23,11.5,1,2019,41,0.0731707317073171,376,28,0.074468085106383,4.3,3.3,2,0.06489651416122
"1538","Jake Funk",45835,"HB","MARYLAND",1,66.7,1,215,0,12,2,3,0,11,5.5,1,2019,26,0.115384615384615,303,5,0.0165016501650165,3.1,2.1,2,0.0532407407407407
"1539","Ke'Shawn Vaughn",45866,"HB","VANDERBILT",1,100,0,333,0,12,3,3,0,24,8,1,2019,26,0.115384615384615,338,33,0.0976331360946746,5.4,3.9,1,0.0504329004329004
"1540","Michael Warren II",55076,"HB","CINCINNATI",1,100,1,138,0,21,3,3,1,27,9,1,2019,25,0.12,353,22,0.0623229461756374,11.7,10.2,1,0.0919432329289901
"1541","Eno Benjamin",57136,"HB","ARIZONA ST",1,100,2,110,0,14,3,3,1,32,10.7,1,2019,23,0.130434782608696,356,52,0.146067415730337,12.2,10.7,1,0.0873620498720739
"1542","Cam Akers",57206,"HB","FLORIDA ST",1,66.7,0,167,0,11,2,3,0,12,6,1,2019,32,0.09375,411,38,0.0924574209245742,3.2,2.2,1,0.0654418057338468
"1543","Elijah Mitchell",57272,"HB","LA LAFAYET",1,66.7,1,207,0,7,2,3,0,4,2,1,2019,39,0.0769230769230769,381,13,0.0341207349081365,2.4,1.4,1,0.0862987012987013
"1544","Tyler King",57284,"HB","MARSHALL",1,66.7,1,214,0,19,2,3,0,24,12,1,2019,33,0.0909090909090909,330,6,0.0181818181818182,4.4,3.4,1,0.0541731247376409
"1545","Connor Heyward",57301,"HB","MICH STATE",1,100,2,223,0,15,3,3,1,28,9.3,1,2019,37,0.0810810810810811,443,9,0.0203160270880361,11.8,10.3,1,0.0817233520721893
"1546","CJ Verdell",57378,"HB","OREGON",1,66.7,0,264,0,3,2,3,0,4,2,1,2019,36,0.0833333333333333,437,19,0.0434782608695652,2.4,1.4,1,0.0821582804423215
"1547","Zander Horvath",57384,"HB","PURDUE",1,100,1,273,0,13,3,3,0,25,8.3,1,2019,50,0.06,479,23,0.0480167014613779,5.5,4,1,0.108258928571429
"1548","Alec Sinkfield",57476,"HB","W VIRGINIA",1,33.3,0,343,0,6,1,3,0,6,6,1,2019,41,0.0731707317073171,439,8,0.0182232346241458,1.6,1.1,3,0.0410718908563736
"1549","Jakairi Moses",57479,"HB","W KENTUCKY",1,100,2,346,0,26,3,3,0,51,17,1,2019,36,0.0833333333333333,434,3,0.00691244239631336,8.1,6.6,4,0.033003911293385
"1550","George Holani",72154,"HB","BOISE ST",1,66.7,2,120,1,21,2,3,0,32,16,1,2019,47,0.0638297872340425,443,34,0.0767494356659142,4.2,2.2,2,0.0733969155844156
"1551","Keaontay Ingram",77761,"HB","TEXAS",1,100,2,311,0,21,3,3,0,43,14.3,1,2019,42,0.0714285714285714,448,34,0.0758928571428571,7.3,5.8,1,0.0545843045843046
"1552","La'Darius Jefferson",83704,"HB","MICH STATE",1,66.7,1,223,0,18,2,3,0,29,14.5,1,2019,37,0.0810810810810811,443,5,0.0112866817155756,4.9,3.9,3,0.0804081632653061
"1553","Jaylen Thomas",97201,"HB","COLO STATE",1,100,1,144,0,17,3,3,0,28,9.3,1,2019,46,0.0652173913043478,417,15,0.0359712230215827,5.8,4.3,2,0.0775557861961598
"1554","Devyn Ford",97305,"HB","PENN STATE",1,100,2,266,0,4,3,3,0,6,2,1,2019,34,0.0882352941176471,341,7,0.0205278592375367,3.6,2.1,2,0.0702380952380952
