"","season","week","team","opp_team","L4_sos","L4_opp_sos"
"1373",2004,15,"Pittsburgh","South Florida",0.654513888888889,0.559027777777778
"1374",2004,15,"Virginia Tech","Miami",0.545138888888889,0.534722222222222
"1375",2004,15,"Louisville","Tulane",0.557291666666667,0.453125
"1376",2004,15,"Army","Navy",0.435763888888889,0.246527777777778
"1377",2004,15,"USC","UCLA",0.470486111111111,0.508680555555555
"1378",2004,15,"Auburn","Tennessee",0.515625,0.472222222222222
"1379",2004,15,"California","Southern Mississippi",0.467013888888889,0.435763888888889
"1380",2004,15,"Colorado","Oklahoma",0.506944444444444,0.560763888888889
"1381",2004,15,"Michigan State","Hawai'i",0.635416666666667,0.510416666666667
"1382",2004,15,"Miami (OH)","Toledo",0.484375,0.630208333333333
"1383",2004,15,"Florida Atlantic","Florida International",0.369791666666667,0.149305555555556
"1384",2004,15,"South Florida","Pittsburgh",0.559027777777778,0.654513888888889
"1385",2004,15,"Miami","Virginia Tech",0.534722222222222,0.545138888888889
"1386",2004,15,"Tulane","Louisville",0.453125,0.557291666666667
"1387",2004,15,"Navy","Army",0.246527777777778,0.435763888888889
"1388",2004,15,"UCLA","USC",0.508680555555555,0.470486111111111
"1389",2004,15,"Tennessee","Auburn",0.472222222222222,0.515625
"1390",2004,15,"Southern Mississippi","California",0.435763888888889,0.467013888888889
"1391",2004,15,"Oklahoma","Colorado",0.560763888888889,0.506944444444444
"1392",2004,15,"Hawai'i","Michigan State",0.510416666666667,0.635416666666667
"1393",2005,1,"William & Mary","Marshall",0,0.447916666666667
"1394",2005,1,"Western Illinois","Toledo",0,0.723958333333333
"1395",2005,1,"Eastern Michigan","Cincinnati",0.546875,0.607638888888889
"1396",2005,1,"Oregon","Houston",0.519097222222222,0.512152777777778
"1397",2005,1,"Vanderbilt","Wake Forest",0.480902777777778,0.482638888888889
"1398",2005,1,"UCF","South Carolina",0.447916666666667,0.571180555555555
"1399",2005,1,"Buffalo","Connecticut",0.402777777777778,0.404513888888889
"1400",2005,1,"Northwestern State","Louisiana Monroe",0,0.397569444444444
"1401",2005,1,"Temple","Arizona State",0.633680555555555,0.453125
"1402",2005,1,"Idaho","Washington State",0.503472222222222,0.5625
"1403",2005,1,"Minnesota","Tulsa",0.527777777777778,0.390625
"1404",2005,1,"Indiana","Central Michigan",0.338541666666667,0.28125
"1405",2005,1,"Arizona","Utah",0.614583333333333,0.446180555555556
"1406",2005,1,"Ohio","Northwestern",0.435763888888889,0.505208333333333
"1407",2005,1,"Rutgers","Illinois",0.503472222222222,0.510416666666667
"1408",2005,1,"Miami (OH)","Ohio State",0.640625,0.5
"1409",2005,1,"TCU","Oklahoma",0.524305555555555,0.53125
"1410",2005,1,"Ball State","Iowa",0.449652777777778,0.411458333333333
"1411",2005,1,"Kent State","Michigan State",0.355902777777778,0.583333333333333
"1412",2005,1,"Missouri","Arkansas State",0.463541666666667,0.432291666666667
"1413",2005,1,"Bowling Green","Wisconsin",0.463541666666667,0.578125
"1414",2005,1,"UAB","Tennessee",0.368055555555556,0.510416666666667
"1415",2005,1,"Duke","East Carolina",0.644097222222222,0.364583333333333
"1416",2005,1,"Florida International","Kansas State",0.182291666666667,0.529513888888889
"1417",2005,1,"Northern Illinois","Michigan",0.359375,0.647569444444444
"1418",2005,1,"Boston College","BYU",0.546875,0.552083333333333
"1419",2005,1,"South Florida","Penn State",0.590277777777778,0.479166666666667
"1420",2005,1,"Colorado State","Colorado",0.484375,0.529513888888889
"1421",2005,1,"Washington","Air Force",0.541666666666667,0.416666666666667
"1422",2005,1,"Sacramento State","California",0,0.369791666666667
"1423",2005,1,"Boise State","Georgia",0.442708333333333,0.489583333333333
"1424",2005,1,"Maryland","Navy",0.696180555555555,0.197916666666667
"1425",2005,1,"Eastern Washington","San José State",0,0.569444444444444
"1426",2005,1,"Portland State","Oregon State",0.833333333333333,0.482638888888889
"1427",2005,1,"Wyoming","Florida",0.640625,0.526041666666667
"1428",2005,1,"Western Michigan","Virginia",0.619791666666667,0.59375
"1429",2005,1,"USC","Hawai'i",0.520833333333333,0.463541666666667
"1430",2005,1,"Florida Atlantic","Kansas",0.302083333333333,0.458333333333333
"1431",2005,1,"Murray State","Mississippi State",0,0.354166666666667
"1432",2005,1,"Middle Tennessee","Alabama",0.515625,0.696180555555555
"1433",2005,1,"Louisiana","Texas",0.569444444444445,0.472222222222222
"1434",2005,1,"Missouri State","Arkansas",0.222222222222222,0.598958333333333
"1435",2005,1,"Illinois State","Iowa State",0.510416666666667,0.376736111111111
"1436",2005,1,"Montana State","Oklahoma State",0.222222222222222,0.604166666666667
"1437",2005,1,"Cal Poly","Troy",0,0.5
"1438",2005,1,"Maine","Nebraska",0.5,0.609375
"1439",2005,1,"Baylor","SMU",0.690972222222222,0.501736111111111
"1440",2005,1,"Notre Dame","Pittsburgh",0.727430555555555,0.633680555555555
"1441",2005,1,"Texas A&M","Clemson",0.635416666666667,0.482638888888889
"1442",2005,1,"Georgia Tech","Auburn",0.498263888888889,0.630208333333333
"1443",2005,1,"UCLA","San Diego State",0.53125,0.545138888888889
"1444",2005,1,"UTEP","New Mexico State",0.305555555555556,0.359375
"1445",2005,1,"West Virginia","Syracuse",0.501736111111111,0.597222222222222
"1446",2005,1,"Louisville","Kentucky",0.609375,0.498263888888889
"1447",2005,1,"Virginia Tech","NC State",0.534722222222222,0.505208333333333
"1448",2005,1,"UNLV","New Mexico",0.560763888888889,0.527777777777778
"1449",2005,1,"Ole Miss","Memphis",0.597222222222222,0.498263888888889
"1450",2005,1,"Miami","Florida State",0.630208333333333,0.348958333333333
"1451",2005,1,"Marshall","William & Mary",0.447916666666667,0
"1452",2005,1,"Toledo","Western Illinois",0.723958333333333,0
"1453",2005,1,"Cincinnati","Eastern Michigan",0.607638888888889,0.546875
"1454",2005,1,"Houston","Oregon",0.512152777777778,0.519097222222222
"1455",2005,1,"Wake Forest","Vanderbilt",0.482638888888889,0.480902777777778
"1456",2005,1,"South Carolina","UCF",0.571180555555555,0.447916666666667
"1457",2005,1,"Connecticut","Buffalo",0.404513888888889,0.402777777777778
"1458",2005,1,"Louisiana Monroe","Northwestern State",0.397569444444444,0
"1459",2005,1,"Arizona State","Temple",0.453125,0.633680555555555
"1460",2005,1,"Washington State","Idaho",0.5625,0.503472222222222
"1461",2005,1,"Tulsa","Minnesota",0.390625,0.527777777777778
"1462",2005,1,"Central Michigan","Indiana",0.28125,0.338541666666667
"1463",2005,1,"Utah","Arizona",0.446180555555556,0.614583333333333
"1464",2005,1,"Northwestern","Ohio",0.505208333333333,0.435763888888889
"1465",2005,1,"Illinois","Rutgers",0.510416666666667,0.503472222222222
"1466",2005,1,"Ohio State","Miami (OH)",0.5,0.640625
"1467",2005,1,"Oklahoma","TCU",0.53125,0.524305555555555
"1468",2005,1,"Iowa","Ball State",0.411458333333333,0.449652777777778
"1469",2005,1,"Michigan State","Kent State",0.583333333333333,0.355902777777778
"1470",2005,1,"Arkansas State","Missouri",0.432291666666667,0.463541666666667
"1471",2005,1,"Wisconsin","Bowling Green",0.578125,0.463541666666667
"1472",2005,1,"Tennessee","UAB",0.510416666666667,0.368055555555556
"1473",2005,1,"East Carolina","Duke",0.364583333333333,0.644097222222222
"1474",2005,1,"Kansas State","Florida International",0.529513888888889,0.182291666666667
"1475",2005,1,"Michigan","Northern Illinois",0.647569444444444,0.359375
"1476",2005,1,"BYU","Boston College",0.552083333333333,0.546875
"1477",2005,1,"Penn State","South Florida",0.479166666666667,0.590277777777778
"1478",2005,1,"Colorado","Colorado State",0.529513888888889,0.484375
"1479",2005,1,"Air Force","Washington",0.416666666666667,0.541666666666667
"1480",2005,1,"California","Sacramento State",0.369791666666667,0
"1481",2005,1,"Georgia","Boise State",0.489583333333333,0.442708333333333
"1482",2005,1,"Navy","Maryland",0.197916666666667,0.696180555555555
"1483",2005,1,"San José State","Eastern Washington",0.569444444444444,0
"1484",2005,1,"Oregon State","Portland State",0.482638888888889,0.833333333333333
"1485",2005,1,"Florida","Wyoming",0.526041666666667,0.640625
"1486",2005,1,"Virginia","Western Michigan",0.59375,0.619791666666667
"1487",2005,1,"Hawai'i","USC",0.463541666666667,0.520833333333333
"1488",2005,1,"Kansas","Florida Atlantic",0.458333333333333,0.302083333333333
"1489",2005,1,"Mississippi State","Murray State",0.354166666666667,0
"1490",2005,1,"Alabama","Middle Tennessee",0.696180555555555,0.515625
"1491",2005,1,"Texas","Louisiana",0.472222222222222,0.569444444444445
"1492",2005,1,"Arkansas","Missouri State",0.598958333333333,0.222222222222222
"1493",2005,1,"Iowa State","Illinois State",0.376736111111111,0.510416666666667
"1494",2005,1,"Oklahoma State","Montana State",0.604166666666667,0.222222222222222
"1495",2005,1,"Troy","Cal Poly",0.5,0
"1496",2005,1,"Nebraska","Maine",0.609375,0.5
"1497",2005,1,"SMU","Baylor",0.501736111111111,0.690972222222222
"1498",2005,1,"Pittsburgh","Notre Dame",0.633680555555555,0.727430555555555
"1499",2005,1,"Clemson","Texas A&M",0.482638888888889,0.635416666666667
"1500",2005,1,"Auburn","Georgia Tech",0.630208333333333,0.498263888888889
"1501",2005,1,"San Diego State","UCLA",0.545138888888889,0.53125
"1502",2005,1,"New Mexico State","UTEP",0.359375,0.305555555555556
"1503",2005,1,"Syracuse","West Virginia",0.597222222222222,0.501736111111111
"1504",2005,1,"Kentucky","Louisville",0.498263888888889,0.609375
"1505",2005,1,"NC State","Virginia Tech",0.505208333333333,0.534722222222222
"1506",2005,1,"New Mexico","UNLV",0.527777777777778,0.560763888888889
"1507",2005,1,"Memphis","Ole Miss",0.498263888888889,0.597222222222222
"1508",2005,1,"Florida State","Miami",0.348958333333333,0.630208333333333
"1509",2005,2,"Oklahoma State","Florida Atlantic",0.390625,0.208333333333333
"1510",2005,2,"Pittsburgh","Ohio",0.598958333333333,0.402777777777778
"1511",2005,2,"Washington State","Nevada",0.411458333333333,0.524305555555555
"1512",2005,2,"Kansas State","Marshall",0.4375,0.40625
"1513",2005,2,"Temple","Wisconsin",0.614583333333333,0.552083333333333
"1514",2005,2,"Virginia Tech","Duke",0.463541666666667,0.552083333333333
"1515",2005,2,"Clemson","Maryland",0.446180555555556,0.607638888888889
"1516",2005,2,"Notre Dame","Michigan",0.776041666666667,0.618055555555555
"1517",2005,2,"Cincinnati","Penn State",0.586805555555555,0.494791666666667
"1518",2005,2,"Tulsa","Oklahoma",0.432291666666667,0.453125
"1519",2005,2,"Army","Boston College",0.484375,0.552083333333333
"1520",2005,2,"Mississippi State","Auburn",0.296875,0.625
"1521",2005,2,"Akron","Purdue",0.527777777777778,0.546875
"1522",2005,2,"Liberty","Connecticut",0,0.369791666666667
"1523",2005,2,"San Diego State","Air Force",0.463541666666667,0.348958333333333
"1524",2005,2,"Colorado State","Minnesota",0.520833333333333,0.564236111111111
"1525",2005,2,"San José State","Illinois",0.463541666666667,0.430555555555556
"1526",2005,2,"Central Michigan","Miami (OH)",0.296875,0.598958333333333
"1527",2005,2,"Louisiana Monroe","Wyoming",0.234375,0.708333333333333
"1528",2005,2,"Eastern Illinois","BYU",0.222222222222222,0.588541666666667
"1529",2005,2,"Villanova","Rutgers",0,0.425347222222222
"1530",2005,2,"Iowa","Iowa State",0.432291666666667,0.328125
"1531",2005,2,"Montana","Oregon",0,0.552083333333333
"1532",2005,2,"North Carolina","Georgia Tech",0.644097222222222,0.633680555555555
"1533",2005,2,"Buffalo","Syracuse",0.345486111111111,0.567708333333333
"1534",2005,2,"California","Washington",0.171875,0.484375
"1535",2005,2,"Hawai'i","Michigan State",0.546875,0.661458333333333
"1536",2005,2,"Northern Illinois","Northwestern",0.515625,0.526041666666667
"1537",2005,2,"Southeast Missouri State","Kent State",0,0.359375
"1538",2005,2,"Nicholls","Indiana",0.333333333333333,0.317708333333333
