"","player_name","team","dk_pos","salary","dk_own","slate_size","week","year","dk_pts","fd_pts"
"3081","Curtis Hodges","ASU","WR",3400,0,12,7,2019,2.5,2
"3082","Milton Wright","PUR","WR",3000,0,12,7,2019,12.9,12.4
"3083","Diondre Overton","CLEM","WR",3100,0,12,7,2019,1.8,1.3
"3087","Dominick Wood-Anderson","TENN","WR",3600,0,12,7,2019,3.8,3.3
"3089","Chavis Dawkins","SCAR","WR",3500,0,12,7,2019,2.1,1.6
"3097","Tyler Davis","GT","WR",3000,0,12,7,2019,6.9,4.9
"3102","Kendric Pryor","WISC","WR",4400,0,12,7,2019,2.8,2.3
"3104","Sean Shaw Jr.","ISU","WR",3600,0.01,12,7,2019,2.7,2.2
"3106","Tylan Wallace","OKST","WR",7400,0.13,11,8,2019,12.9,9.9
"3107","CeeDee Lamb","OU","WR",7800,0.25,11,8,2019,10.1,8.6
"3108","Justin Jefferson","LSU","WR",7300,0.33,11,8,2019,22.9,18.9
"3109","Tee Higgins","CLEM","WR",6200,0.05,11,8,2019,1.3,0.8
"3110","Justyn Ross","CLEM","WR",5800,0.2,11,8,2019,16.5,14
"3111","Seth Williams","AUB","WR",5700,0.17,11,8,2019,25,23
"3112","Ja'Marr Chase","LSU","WR",7700,0.13,11,8,2019,15.8,13.3
"3113","Denzel Mims","BAY","WR",6700,0.19,11,8,2019,2.6,2.1
"3114","Freddie Swain","UF","WR",5200,0.02,11,8,2019,12,8.5
"3115","T.J. Vasher","TTU","WR",6600,0.03,11,8,2019,13.6,10.1
"3116","Charleston Rambo","OU","WR",6100,0.08,11,8,2019,17.1,15.1
"3117","Bryan Edwards","SCAR","WR",6000,0.02,11,8,2019,14.8,11.3
"3118","Tyquan Thornton","BAY","WR",5600,0.07,11,8,2019,11.6,10.6
"3119","Deshaunte Jones","ISU","WR",5800,0.19,11,8,2019,12.1,8.6
"3120","Johnathon Johnson","MIZZ","WR",5200,0.05,11,8,2019,3.9,2.4
"3121","Jaylon Redd","ORE","WR",5300,0.05,11,8,2019,20.6,18.1
"3123","Emeka Emezie","NCST","WR",5400,0.15,11,8,2019,4.2,3.2
"3124","Albert Okwuegbunam","MIZZ","WR",5400,0.05,11,8,2019,9,8
"3125","Kyle Pitts","UF","WR",5100,0.08,11,8,2019,13.9,11.4
"3126","La'Michael Pettway","ISU","WR",5000,0.03,11,8,2019,14.1,12.1
"3127","Trevon Clark","CAL","WR",4700,0.09,11,8,2019,1.8,1.3
"3130","Zay Flowers","BC","WR",5200,0.01,11,8,2019,3.4,2.4
"3131","Isaiah Hodgins","ORST","WR",7600,0.03,11,8,2019,14.6,12.1
"3133","RJ Turner","TTU","WR",4700,0.05,11,8,2019,18.6,13.1
"3134","Dez Fitzpatrick","UL","WR",5300,0.04,11,8,2019,9.3,7.8
"3135","Amari Rodgers","CLEM","WR",5200,0.03,11,8,2019,10.8,9.3
"3136","R.J. Sneed","BAY","WR",4100,0.23,11,8,2019,2.9,1.9
"3137","Andre Baccellia","UW","WR",5400,0,11,8,2019,7.5,7
"3138","Tarique Milton","ISU","WR",5100,0.01,11,8,2019,13.8,11.8
"3140","Thayer Thomas","NCST","WR",4800,0.02,11,8,2019,21.7,19.2
"3142","Trey Knox","ARK","WR",5300,0.01,11,8,2019,6.4,4.9
"3145","Sam James","WVU","WR",5300,0.03,11,8,2019,6.9,4.9
"3146","Kalija Lipscomb","VAND","WR",6100,0.01,11,8,2019,4.4,3.9
"3147","Charlie Kolar","ISU","WR",4600,0.03,11,8,2019,22.9,21.4
"3148","Cheyenne O'Grady","ARK","WR",5300,0,11,8,2019,20.2,16.7
"3150","Jonathan Nance","MIZZ","WR",5400,0.01,11,8,2019,6.4,4.9
"3151","Anthony Schwartz","AUB","WR",5000,0.02,11,8,2019,19.3,16.3
"3152","Hunter Bryant","UW","WR",5400,0,11,8,2019,9.5,8
"3153","Shi Smith","SCAR","WR",5000,0,11,8,2019,3.8,2.8
"3154","Tabari Hines","NCST","WR",4500,0,11,8,2019,1.9,1.4
"3156","Dalton Rigdon","TTU","WR",4700,0.01,11,8,2019,5,3.5
"3157","Trevon Grimes","UF","WR",4600,0,11,8,2019,9.3,8.3
"3158","Chris Platt","BAY","WR",4800,0,11,8,2019,0.6,0.1
"3160","Johnny Johnson III","ORE","WR",5700,0.01,11,8,2019,14,11.5
"3162","Erik Ezukanma","TTU","WR",4900,0.01,11,8,2019,13.2,9.7
"3163","Josh Hammond","UF","WR",4900,0,11,8,2019,3.8,2.8
"3164","Puka Nacua","UW","WR",4000,0.01,11,8,2019,13.3,11.8
"3165","Hunter Long","BC","WR",4600,0.01,11,8,2019,11.4,9.9
"3167","T.J. Simmons","WVU","WR",5400,0.02,11,8,2019,25.4,22.4
"3168","Deddrick Thomas","MSST","WR",3900,0,11,8,2019,6.1,4.6
"3169","Seth Dawkins","UL","WR",4500,0.02,11,8,2019,1.6,1.1
"3170","Stephen Guidry","MSST","WR",4800,0,11,8,2019,21.8,18.8
"3171","Cary Angeline","NCST","WR",4600,0,11,8,2019,14.5,13
"3172","Mycah Pittman","ORE","WR",4200,0.02,11,8,2019,12.8,11.8
"3173","Cade Otton","UW","WR",4500,0,11,8,2019,8.3,6.8
"3174","Treylon Burks","ARK","WR",4600,0,11,8,2019,5.8,4.3
"3176","Kyle Markway","SCAR","WR",4000,0,11,8,2019,1.8,1.3
"3177","Kolby Taylor","ORST","WR",3300,0.02,11,8,2019,6.2,4.7
"3178","Nikko Remigio","CAL","WR",4700,0.01,11,8,2019,9.1,7.1
"3179","Kam Scott","MIZZ","WR",4400,0,11,8,2019,8.9,7.9
"3180","Cam Johnson","VAND","WR",4300,0,11,8,2019,9.1,8.6
"3183","Thaddeus Moss","LSU","WR",4300,0.02,11,8,2019,7.8,6.3
"3185","McLane Mannix","TTU","WR",4700,0,11,8,2019,2.9,1.9
"3186","Jordan McCray","OKST","WR",4300,0.01,11,8,2019,9.4,8.4
"3188","Devin Carter","NCST","WR",3600,0.02,11,8,2019,23,17
"3190","Jordan Duncan","CAL","WR",4400,0,11,8,2019,13.9,12.4
"3193","Ben Glines","BC","WR",4000,0,11,8,2019,1.5,1
"3194","Derrick Dillon","LSU","WR",4500,0.03,11,8,2019,10.7,10.2
"3195","Tyjon Lindsey","ORST","WR",4500,0,11,8,2019,2.3,1.8
"3196","KeSean Carter","TTU","WR",3600,0,11,8,2019,1.6,1.1
"3197","Nick Basquine","OU","WR",3400,0.01,11,8,2019,2.3,1.8
"3198","Noah Togiai","ORST","WR",4100,0,11,8,2019,7.8,5.8
"3201","Josh Vann","SCAR","WR",3400,0,11,8,2019,6.3,4.8
"3202","Chico McClatcher","UW","WR",4100,0,11,8,2019,1.8,1.3
"3203","Jake Tonges","CAL","WR",4300,0,11,8,2019,4.6,3.6
"3204","Jared Pinkney","VAND","WR",3900,0,11,8,2019,3.4,2.4
"3209","Keyon Lesane","NCST","WR",3100,0,11,8,2019,0.5,0
"3211","Ali Jennings","WVU","WR",3100,0.01,11,8,2019,4.2,3.2
"3212","Sal Cannella","AUB","WR",3400,0,11,8,2019,1.7,1.2
"3213","Racey McMath","LSU","WR",4300,0,11,8,2019,16.6,15.1
"3214","Jacob Copeland","UF","WR",4600,0,11,8,2019,17.9,16.4
"3215","Nick Muse","SCAR","WR",3600,0,11,8,2019,3.1,2.6
"3216","Cornell Powell","CLEM","WR",3400,0,11,8,2019,8,7.5
"3217","Sean Shaw Jr.","ISU","WR",3800,0,11,8,2019,2.7,2.2
"3218","Chavis Dawkins","SCAR","WR",3500,0,11,8,2019,1.5,1
"3219","Tyrie Cleveland","UF","WR",4600,0,11,8,2019,2.4,1.9
"3220","Diondre Overton","CLEM","WR",3100,0,11,8,2019,7.3,5.8
"3221","Farrod Green","MSST","WR",3600,0,11,8,2019,2.1,1.6
"3223","Lee Morris","OU","WR",3600,0.01,11,8,2019,13.7,12.7
"3226","Bryan Addison","ORE","WR",4000,0,11,8,2019,3.6,2.6
"3229","Tyson Morris","ARK","WR",3000,0,11,8,2019,1.8,1.3
"3231","Justice Shelton-Mosley","VAND","WR",3900,0,11,8,2019,1.8,1.3
"3232","Drake Stoops","OU","WR",3000,0,11,8,2019,3.9,2.9
"3233","Braydon Johnson","OKST","WR",3900,0,11,8,2019,3.3,2.3
"3236","Mike O'Laughlin","WVU","WR",3000,0,11,8,2019,1.2,0.7
"3241","Isaiah Zuber","MSST","WR",3400,0,11,8,2019,8.3,6.8
"3244","Spencer Webb","ORE","WR",3400,0,11,8,2019,11.1,10.1
"3245","George Campbell","WVU","WR",5000,0,11,8,2019,1.7,1.2
"3252","CeeDee Lamb","OU","WR",7200,0.17,12,9,2019,27.5,22
"3253","Justin Jefferson","LSU","WR",7300,0.1,12,9,2019,13,9.5
"3254","Tylan Wallace","OKST","WR",7200,0.07,12,9,2019,30.1,23.1
"3255","Tyler Johnson","MINN","WR",6300,0.21,12,9,2019,13.7,11.7
"3256","Ja'Marr Chase","LSU","WR",7400,0.03,12,9,2019,23.3,16.3
"3257","Devin Duvernay","UT","WR",7000,0.08,12,9,2019,34.3,27.3
"3258","Jhamon Ausbon","TA&M","WR",5200,0.2,12,9,2019,15.5,13.5
"3259","Rashod Bateman","MINN","WR",6100,0.05,12,9,2019,12.9,11.4
"3260","Jalen Reagor","TCU","WR",5500,0.32,12,9,2019,13.5,12.5
"3261","Quartney Davis","TA&M","WR",5400,0.1,12,9,2019,10.7,8.2
"3262","Tamorrion Terry","FSU","WR",5600,0.14,12,9,2019,10.4,9.4
"3264","Brian Casteel","ARIZ","WR",5000,0.03,12,9,2019,8.2,6.2
"3265","Deshaunte Jones","ISU","WR",5800,0.18,12,9,2019,17.1,13.1
"3266","Seth Williams","AUB","WR",6000,0.08,12,9,2019,16.5,14.5
"3268","Collin Johnson","UT","WR",5600,0.22,12,9,2019,20.1,13.6
"3269","Charleston Rambo","OU","WR",5900,0.09,12,9,2019,12.2,10.2
