"","year","opp_team","week","L3_def_ppa","L3_def_success_rate","L3_def_explosiveness","L3_def_power_success","L3_def_stuff_rate","L3_def_line_yds","L3_def_second_lvl_yds","L3_def_open_field_yds","L3_def_pts_per_opp","L3def_field_pos_avg_predicted_points","L3_def_standard_downs_rate","L3_def_standard_downs_ppa","L3_def_standard_downs_success_rate","L3_def_standard_downs_explosiveness","L3_def_passing_downs_rate","L3_def_passing_downs_ppa","L3_def_passing_downs_success_rate","L3_def_passing_downs_explosiveness","L3_def_rushing_plays_rate","L3_def_rushing_plays_ppa","L3_def_rushing_plays_success_rate","L3_def_rushing_plays_explosiveness","L3_def_passing_plays_rate","L3_def_passing_plays_ppa","L3_def_passing_plays_success_rate","L3_def_passing_plays_explosiveness"
"624",2017,"Louisiana Tech",6,0.204565206551277,0.486248760511506,1.15255321283039,0.791666666666667,0.181914706914707,3.16986310986311,1.18057871182871,1.82504826254826,3.7797619047619,-1.378,0.724640962266199,0.198227452911993,0.514045313127258,1.06422348244157,0.275359037733801,0.180499315576175,0.397229486760379,1.34905729569855,0.468693993057025,0.131535555389964,0.498124341874342,0.911528957140355,0.51276201728937,0.280248285032962,0.446671165092218,1.50108524624038
"625",2017,"Louisville",6,-0.00297132250693596,0.373318775937901,1.03662814808848,0.4625,0.287450592885375,1.61245355731225,0.628250988142293,0.794318181818182,2.34791666666667,-1.276,0.680228457206459,-0.0685088579247428,0.424892644557823,0.824686706914151,0.319771542793541,0.183690745814102,0.256140350877193,1.89549867032593,0.568925877924692,-0.186845902795293,0.305859683794466,0.818988322997138,0.414984398090294,-0.0938296300501346,0.405284043441938,1.02205128908652
"626",2017,"LSU",6,0.147373814593524,0.407237292294914,1.18297774498229,0.673611111111111,0.107821675640825,3.10389662510673,0.917360421349783,1.35979838639413,3.3875,-1.44675,0.665806882052299,0.107293729861644,0.468506493506493,0.990930359294964,0.334193117947702,0.261604946031693,0.297279286926995,1.7836644970564,0.456797578091449,0.179184666239992,0.370834749159217,1.22929704865699,0.522265383508181,0.187835317333171,0.411827393299863,1.42491400886231
"627",2017,"Marshall",6,0.0991803936988901,0.388274919917091,1.37381886458554,0.441666666666667,0.244853966870096,2.62806756756757,1.05869224062772,1.5214385353095,2.49305555555556,-1.12675,0.632577592936553,-0.0528277089303181,0.413233397807866,1.01715970894956,0.367422407063447,0.339734279927208,0.342880964144551,1.97657900852637,0.466581872997927,0.0688716947424498,0.371277244986922,1.08363665448749,0.524099571993863,0.157453323096349,0.400657894736842,1.75002496314833
"628",2017,"Maryland",6,0.132240390686867,0.403797985892515,1.35009488205493,0.5,0.210006391458004,2.88403451387322,0.94157455447778,0.95409429280397,3.94047619047619,-1.18375,0.66260524049015,0.00144653499986643,0.425947843783569,1.05453014575984,0.33739475950985,0.361099610997416,0.349206349206349,2.02040675832834,0.462390690806318,0.124950067533422,0.38931498608918,1.04594116895966,0.523361701789833,0.196628975295581,0.414279398762157,1.65244985991059
"629",2017,"Memphis",6,0.217296861450451,0.443847293721137,1.34168192862026,0.766666666666667,0.225633363055723,2.75714182158282,1.13537376813774,1.39704943509291,3.75613275613276,-1.47025,0.641873037951675,0.134133002220772,0.494859179366148,1.01658874640569,0.358126962048325,0.336032964588632,0.348334007483062,2.14588917564456,0.483276185547001,0.0799272523218487,0.413515929820278,0.998219495306142,0.505005437511745,0.366572562950919,0.456834771259947,1.71115314828719
"630",2017,"Miami",6,0.0812282433938539,0.395962559116375,1.23150145087244,0.475,0.301053639846743,2.66626436781609,1.32844827586207,0.819444444444444,2.73333333333333,-1.681,0.67269792070257,-0.0741582902646031,0.40750180536086,1.01200349459768,0.32730207929743,0.411339339186411,0.371428571428571,1.76258584706403,0.402850500913267,0.0273254996804078,0.416091954022988,0.959903159342034,0.573402704747145,0.0966964226339334,0.343150774888364,1.64435579743237
"631",2017,"Miami (OH)",6,0.129322836735993,0.385415163540164,1.32754956425848,0.726190476190476,0.209867375115053,2.71601957995147,0.94950213371266,1.89407790143084,2.69791666666667,-1.29175,0.668150252525253,0.085001815180433,0.415908087829637,1.15305453806278,0.331849747474747,0.177605872435596,0.315277777777778,1.71792198949974,0.533859427609428,0.155839305991269,0.390793657434524,1.08108689645811,0.451292688792689,0.102656777918482,0.35989663844927,1.72635379161216
"632",2017,"Michigan",6,-0.163705268470622,0.256513926325247,1.36246028319069,NA,0.280454545454545,1.8412803030303,0.826969696969697,1.04083333333333,2.33333333333333,-1.24975,0.556599281221923,-0.238160016224824,0.287289555410265,1.2282671189325,0.443400718778077,-0.0765536310078928,0.204103313840156,1.74234962884299,0.461041755331726,-0.130501144598573,0.255378787878788,0.987008966097194,0.52128387005249,-0.288507736836712,0.192758467023173,2.59097593525194
"633",2017,"Michigan State",6,-0.0193410377800175,0.321523342322523,1.3102652046783,NA,0.282018819043276,2.32125028504105,0.866113845393737,0.750670638238573,1.64880952380952,-1.12875,0.595672769853098,-0.246081746421019,0.308406432748538,0.871764245400057,0.404327230146902,0.314371238937388,0.35024959742351,1.86344045416657,0.489498763986469,-0.0526022182125644,0.257295467213945,1.21551963430723,0.497393135098053,0.0182202195991921,0.371687788018433,1.44544504284193
"634",2017,"Middle Tennessee",6,0.0932823632581575,0.424195075757576,1.02375362070973,0.736607142857143,0.171367521367521,2.6694884004884,0.893608058608059,0.604218559218559,3.49603174603175,-1.6315,0.690956439393939,-0.00200005385606136,0.469245114018472,0.794590472074077,0.309043560606061,0.179445187147279,0.285919045980965,1.42699522750179,0.534564393939394,0.0810220701589021,0.4197557997558,0.927429013877097,0.436742424242424,0.106453854452545,0.366742286751361,1.32724055522052
"635",2017,"Minnesota",6,0.0351268380501152,0.346917616554806,1.26957702844747,NA,0.218868011421203,2.34996661140278,0.801199686837985,0.731279358938933,2.86130952380952,-1.17425,0.618622899402459,0.0272604074916539,0.419092261904762,1.0334839269681,0.381377100597541,0.0475209677748325,0.22802038541169,2.00383939792896,0.400754925649762,-0.0296160665233311,0.313990973565442,1.16443593988597,0.591645255838441,0.111646215149606,0.345628817918765,1.52902209518572
"636",2017,"Missouri",6,0.289937648744194,0.442753138056577,1.35515736670103,0.829861111111111,0.22347210569989,2.80883350066704,1.02954173486088,1.69900768818166,3.63541666666667,-1.3415,0.678471789957323,0.16966671880241,0.485824850664752,1.04785692484003,0.321528210042677,0.480785294774597,0.340511212925006,2.14584323819751,0.568811471800406,0.188501595936713,0.428000660165867,1.14892806601008,0.417696918741165,0.400246624071269,0.434755659801032,1.73420454753117
"637",2017,"Navy",6,0.256277502903071,0.399481755235546,1.4562015666151,0.666666666666667,0.26040626040626,1.87950382950383,0.981518481518482,1.28105228105228,3.89285714285714,-0.953666666666667,0.672813389405718,0.245867931609787,0.447877969154565,1.37773307963195,0.327186610594282,0.256181751378911,0.290821256038647,1.96543537035562,0.452363960749331,0.0721851455570482,0.351981351981352,1.16949853279394,0.531574699460516,0.314410610753193,0.410582010582011,1.63713252550156
"638",2017,"NC State",6,0.142221022070297,0.388456207758338,1.34121285725029,0.5,0.2838608957795,1.93517864833272,0.84692998646487,1.12469622862065,2.36458333333333,-1.54475,0.63212507320569,0.119855856846421,0.437151162790698,1.14197161651846,0.36787492679431,0.175707058123688,0.300145066355711,1.92019245254309,0.413671547831815,-0.108989528648748,0.315441583610188,0.927018450805785,0.553253287815306,0.299434869973979,0.423319327731092,1.71012650496002
"639",2017,"Nebraska",6,0.0701028039687902,0.414205653021443,1.01736359756713,0.683333333333333,0.208861874559549,2.18137684989429,0.941001585623679,0.984227448907681,2.51666666666667,-1.27775,0.66364522417154,0.0620638708720017,0.473992786492787,0.868676794027926,0.33635477582846,0.111333915969837,0.298573975044563,1.4899349520772,0.541447368421053,-0.00778547002860045,0.402567829457364,0.855445555673324,0.444832092858409,0.177738872854006,0.421244775339603,1.30680267700188
"640",2017,"Nevada",6,0.208517801429458,0.463109126381598,1.20450121405693,0.691964285714286,0.237585051861958,2.57049824211576,1.12525449965892,0.662261898514981,3.45479797979798,-1.99075,0.694803702177298,0.0483114936985673,0.462216301132493,0.898368728452662,0.305196297822702,0.523947338156752,0.441860902255639,1.68820713936358,0.501825360673675,0.0147297015048402,0.410498766857323,0.928347330822827,0.473070281356798,0.509119548184777,0.502651003163044,1.70608672458129
"641",2017,"New Mexico State",6,0.127654513538878,0.456904761904762,1.09125201682749,0.723484848484849,0.153140568581745,3.26755878924997,0.948212326888797,0.894764957264957,3.37083333333333,-1.47225,0.715044955044955,0.0313209822860665,0.500925379979036,0.868804972993719,0.284955044955045,0.469586858319161,0.368251748251748,1.97979735982174,0.51540626040626,0.153264679917903,0.490304630010512,0.824057657513827,0.477927072927073,0.190387404481435,0.429713394713395,1.53782789590257
"642",2017,"North Carolina",6,0.231385952130794,0.426480364225462,1.2978920716651,0.844444444444444,0.174590163934426,3.17267174082748,1.21612021857924,1.67191647150664,3.03055555555556,-1.257,0.659288182959494,0.125998250595005,0.435866546932121,0.991221942761593,0.340711817040506,0.445414479076204,0.411124794745484,1.91571658750682,0.569201551515793,0.259548971826754,0.449668227946916,1.03718735432676,0.408318154822283,0.150347080495637,0.355435904395732,1.81458302371026
"643",2017,"Northern Illinois",6,-0.0628521685058383,0.32678463399879,1.06130440486624,0.59375,0.306513963678598,1.94832554640481,0.785123007074227,0.625715671523598,2.69791666666667,-1.33975,0.600738327008744,-0.0810106360379993,0.388842203548086,0.93861246719357,0.399261672991256,-0.0356331472252542,0.237900641025641,1.3813963865106,0.50850902727037,-0.0469978771860588,0.348572946362581,0.892464572980651,0.468752602509408,-0.0159977671617457,0.276071428571429,1.59081286939852
"644",2017,"Northwestern",6,0.091104149586917,0.4173987392084,1.10861587768287,0.777777777777778,0.202592771137138,2.92172986534901,1.15809713715995,0.702590032101498,3.36666666666667,-1.6785,0.678758672233798,0.0569275415853397,0.463147351004985,0.969362705731722,0.321241327766202,0.143885163180058,0.309191176470588,1.68592720913478,0.485489408452638,0.0880203757497833,0.429371226978405,0.908959692155546,0.497670414180868,0.146353859767899,0.384425334425334,1.5648612517565
"645",2017,"Notre Dame",6,0.0243234915011908,0.362142544811352,1.25482942427654,0.691666666666667,0.175863262753507,2.76714955775931,0.978311221299026,1.10146185115697,2.53769841269841,-1.5115,0.636760925027288,0.00325073701615876,0.401665824064712,1.03223381540247,0.363239074972712,0.0419128789807838,0.300045787545788,1.75882084115568,0.444972038111019,-0.0721545463863244,0.314974761011346,1.006622037835,0.535703847266606,0.109338197300759,0.37490748498813,1.52760322545926
"646",2017,"Ohio",6,0.0680276723357388,0.352447552447552,1.32734135664812,NA,0.273055555555556,2.25956349206349,0.838981481481482,1.07625661375661,3.24166666666667,-1.0015,0.588093677156177,-0.0612469441447,0.369692954610522,1.10532276120626,0.411906322843823,0.255446403118504,0.322697558515134,1.69254199132387,0.382921765734266,0.0134153382010296,0.342156084656085,1.19867360558644,0.602334644522145,0.0955252805200351,0.341781457621438,1.42338925990934
"647",2017,"Ohio State",6,0.0490679475929818,0.362701391943382,1.14806424123112,0.833333333333333,0.26955077086656,2.60722421584264,0.918321371610845,1.078442317916,1.475,-1.78125,0.674604229113275,0.0121448973374835,0.424320432828657,0.98601183440875,0.325395770886725,0.155278613521383,0.240011961722488,1.67710884455402,0.63002775946533,0.00878646328585553,0.375441919191919,0.90343592165068,0.362352753118369,-0.0323470383443249,0.298141891891892,1.51409112318063
"648",2017,"Oklahoma",6,0.0350447043809633,0.398598214178502,1.09999119665411,NA,0.214644749704172,2.72456847764573,0.901212892936153,0.853676621906673,2.3702380952381,-1.354,0.652488853284167,0.00716401636147434,0.463511601584607,1.00402735288084,0.347511146715833,0.0784455280855953,0.265662741545894,1.76100377294843,0.506878799944401,0.0313445740554071,0.370489916139322,0.99552890483837,0.471468578332753,-0.16737649946016,0.376735106998265,1.17011230533116
"649",2017,"Old Dominion",6,0.135865093364503,0.439328486741969,1.19578064938825,0.9375,0.207972628706655,2.81669519100744,1.13012230754371,0.836756254225828,2.76041666666667,-1.44425,0.67827044780902,0.0186321369906967,0.484915039876799,0.856057127561473,0.32172955219098,0.411300954511932,0.351242236024845,2.11733112906298,0.529203717055195,0.138736083908992,0.441072334106056,0.994445634571179,0.46130437394857,0.176302335841146,0.437632908027645,1.47797631076016
"650",2017,"Ole Miss",6,0.210292108068421,0.434012064412572,1.22409092764484,0.726190476190476,0.209261825905393,2.98717890256878,1.21787575699394,1.65910772713818,3.90357142857143,-1.51425,0.707218583337648,0.198208725174117,0.463248638838476,1.11808633399692,0.292781416662352,0.209953972675928,0.334609398807192,1.5464301420891,0.576463256274067,0.167818101302112,0.424968100255198,1.12346830902692,0.403454177306259,0.281369665208027,0.424408304988662,1.52706798926262
"651",2017,"Oregon",6,0.000621432226125849,0.318123692556853,1.29912474225744,0.720238095238095,0.218975172792907,2.5837944007279,0.71647361487263,0.424453306226705,3.85416666666667,-1.565,0.599814072261428,-0.0710929157092133,0.380140128193331,1.07713205485817,0.400185927738572,0.110917108236379,0.227434199566883,1.91214814606923,0.425718405603049,-0.0867456223638366,0.332250193703396,0.922791119090038,0.554341510365427,0.0584501179306385,0.278010335917313,1.80505289137348
"652",2017,"Oregon State",6,0.350975870806232,0.513127135407301,1.24803310632829,NA,0.123402162152729,3.34650635208711,1.19481587963609,1.42377277327935,4.70262896825397,-1.55575,0.756335491218606,0.234272037309195,0.530530709232488,0.986433121598174,0.243664508781394,0.715716451961056,0.448008273076673,2.40002765276193,0.530996223700773,0.217446422924311,0.498253466890037,0.938303185122251,0.450356350776239,0.758253423377207,0.594965087688968,1.69661833035216
"653",2017,"Penn State",6,0.0663523471250742,0.342573241998529,1.3678637685215,NA,0.259115612648221,2.44312005928854,0.927346837944664,0.914550395256917,1.45208333333333,-1.1945,0.628575022253183,-0.0226712578651004,0.385669294100755,1.01281036335796,0.371424977746817,0.212066089548687,0.278571428571429,2.30462023915841,0.513411343871114,0.00279667319469792,0.334609683794466,1.16745690272881,0.475159711510286,0.157534005960398,0.341043980174415,1.63083027135989
"654",2017,"Pittsburgh",6,0.240394689240685,0.419213159546579,1.44187801382481,NA,0.189735314415621,3.01499056144197,1.37990196078431,1.51157999431657,4.11875,-1.28275,0.672481815160802,0.12833338851155,0.417240991441369,1.26572948883307,0.327518184839198,0.536836389477761,0.43082264957265,1.85895263496175,0.543678922202119,0.0873897548611521,0.396510778224333,1.08475713225722,0.443715153417273,0.390416559758747,0.368548780673794,2.0544664422824
"655",2017,"Purdue",6,0.139919554826533,0.387536615835272,1.09560813400934,0.722222222222222,0.217652329749104,2.7164247311828,0.872849462365591,0.586290322580645,2.55151515151515,-1.41466666666667,0.639546179029896,-0.0468676073476194,0.398988079711495,0.817144166029809,0.360453820970104,0.505035214613339,0.381874298540965,1.55597219855021,0.462758464719566,-0.0331921823643854,0.303673835125448,0.911028933091353,0.518452227104334,0.329814874487938,0.445526695526696,1.37658053137465
"656",2017,"Rice",6,0.219611631957762,0.443041790081264,1.36032017315307,0.589583333333333,0.160267046927664,2.70616152450091,0.898846253564947,0.630982628986259,4.00416666666667,-1.29975,0.669678457507405,0.0424209689167894,0.456984954935775,1.09369378151952,0.330321542492595,0.597654869419876,0.425,1.9882647348543,0.424880857446647,-0.0073862935498516,0.37993259009593,0.928115131760013,0.563893160932635,0.414116114221696,0.4828125,1.70156401638921
"657",2017,"San Diego State",6,0.0785737227568497,0.407212956489724,1.16541302623099,0.754166666666667,0.155555555555556,3.02011574074074,0.985648148148148,1.90347222222222,3.84583333333333,-1.3235,0.722863345757355,-0.0317517775975174,0.463404259898788,0.930806270836499,0.277136654242645,0.303813193510156,0.250793650793651,2.17673117692032,0.553573293799848,0.174062138077295,0.453009259259259,0.980761757983378,0.437013544734752,-0.0101725237524314,0.298256113256113,2.06773988748433
"658",2017,"San José State",6,0.342482354167368,0.523083999576428,1.17265742989124,0.735416666666667,0.0934381937348039,3.7985434123824,1.44334684097396,1.40700024666126,5.09722222222222,-1.61925,0.737137647588288,0.273829730339003,0.553282351976382,1.01360430531654,0.262862352411712,0.528393034708729,0.440357226340747,1.79147462078654,0.588973566474295,0.347202330196821,0.511266429402023,1.02973380676946,0.389360737544343,0.346157788343361,0.509957331940091,1.50655473364526
