"","year","week","team","opp_team","implied_total","opp_implied_total"
"5737",2021,5,"Stanford","Oregon",24.5,33
"5738",2021,5,"Oregon State","Washington",30,27.5
"5739",2021,5,"California","Washington State",30,22.5
"5740",2021,5,"Colorado","USC",20.75,29.75
"5741",2021,5,"UCLA","Arizona State",29.75,26.75
"5742",2021,5,"Florida Atlantic","Florida International",31.25,20.75
"5743",2021,5,"NC State","Louisiana Tech",37.25,18.75
"5744",2021,5,"Michigan State","Western Kentucky",38.5,28
"5745",2021,5,"SMU","South Florida",45,23.5
"5746",2021,5,"Notre Dame","Cincinnati",23.75,26.25
"5747",2021,5,"Navy","UCF",18.75,33.75
"5748",2021,5,"Tulsa","Houston",28.5,25.5
"5749",2021,5,"Temple","Memphis",23.75,34.75
"5750",2021,5,"East Carolina","Tulane",31,34
"5751",2021,5,"Illinois","Charlotte",32,22
"5752",2021,5,"South Alabama","Louisiana",20.25,32.25
"5753",2021,5,"Georgia Southern","Arkansas State",34,32.5
"5754",2021,5,"Coastal Carolina","Louisiana Monroe",45.5,12
"5755",2021,5,"South Carolina","Troy",24.75,18.25
"5756",2021,5,"Georgia State","Appalachian State",22,32.5
"5757",2021,5,"Middle Tennessee","Marshall",27.5,38.5
"5758",2021,5,"UTEP","Old Dominion",27,21.5
"5759",2021,5,"Rice","Southern Mississippi",23.25,21.75
"5760",2021,5,"Vanderbilt","Connecticut",33,18.5
"5761",2021,6,"Virginia Tech","Notre Dame",23.75,22.75
"5762",2021,6,"Auburn","Georgia",15.5,30
"5763",2021,6,"Tennessee","South Carolina",33.75,23.25
"5764",2021,6,"Florida","Vanderbilt",49.75,10.75
"5765",2021,6,"Texas A&M","Alabama",16,34.5
"5766",2021,6,"Ole Miss","Arkansas",36,31
"5767",2021,6,"Kentucky","LSU",26.25,24.25
"5768",2021,6,"Eastern Michigan","Miami (OH)",27.75,30.25
"5769",2021,6,"Bowling Green","Akron",30,16
"5770",2021,6,"Western Michigan","Ball State",35.25,22.25
"5771",2021,6,"Ohio","Central Michigan",26.5,31.5
"5772",2021,6,"Toledo","Northern Illinois",32.25,19.25
"5773",2021,6,"Kent State","Buffalo",36.5,29.5
"5774",2021,6,"North Carolina","Florida State",41,23.5
"5775",2021,6,"Syracuse","Wake Forest",26.75,32.25
"5776",2021,6,"Duke","Georgia Tech",28,32.5
"5777",2021,6,"Louisville","Virginia",36,33.5
"5778",2021,6,"Texas","Oklahoma",30.75,34.75
"5779",2021,6,"Texas Tech","TCU",28.75,31.25
"5780",2021,6,"Baylor","West Virginia",23,22
"5781",2021,6,"BYU","Boise State",32,26
"5782",2021,6,"Air Force","Wyoming",26,20.5
"5783",2021,6,"San Diego State","New Mexico",31,11.5
"5784",2021,6,"Colorado State","San José State",23.75,20.25
"5785",2021,6,"Rutgers","Michigan State",23,27
"5786",2021,6,"Ohio State","Maryland",46.75,24.75
"5787",2021,6,"Nebraska","Michigan",24,26.5
"5788",2021,6,"Iowa","Penn State",21.75,19.25
"5789",2021,6,"Illinois","Wisconsin",14.75,27.25
"5790",2021,6,"Nevada","New Mexico State",46.5,18
"5791",2021,6,"Southern Mississippi","UTEP",22.75,23.75
"5792",2021,6,"Arizona State","Stanford",33.5,20
"5793",2021,6,"Washington State","Oregon State",27.5,31.5
"5794",2021,6,"Arizona","UCLA",22,38
"5795",2021,6,"USC","Utah",27.75,24.75
"5796",2021,6,"Liberty","Middle Tennessee",39.5,19.5
"5797",2021,6,"UAB","Florida Atlantic",26,22.5
"5798",2021,6,"Missouri","North Texas",43.75,25.25
