"","player_name","team_name","dk_pos","salary","dk_own","slate_size","week"
"3264","Feleipe Franks","ARK","QB","$6,100","1%","13","Week 15, 2020"
"3265","Calvin Austin III","MEM","WR","$7,900","0%","13","Week 15, 2020"
"3266","Treylon Burks","ARK","WR","$6,000","9%","13","Week 15, 2020"
"3267","Tyler Badie","MIZZ","RB","$4,400","10%","13","Week 15, 2020"
"3268","D'Eriq King","MIA","QB","$9,300","0%","13","Week 15, 2020"
"3269","Brady White","MEM","QB","$8,600","0%","13","Week 15, 2020"
"3270","Garrett Groshek","WISC","RB","$4,000","0%","13","Week 15, 2020"
"3271","Reggie Todd","TROY","WR","$3,700","0%","13","Week 15, 2020"
"3272","Nathaniel Dell","UH","WR","$4,300","0%","13","Week 15, 2020"
"3273","Javonte Williams","UNC","RB","$7,000","0%","13","Week 15, 2020"
"3274","Dyami Brown","UNC","WR","$6,600","0%","13","Week 15, 2020"
"3275","Kaylon Geiger","TROY","WR","$4,900","5%","13","Week 15, 2020"
"3276","B.J. Smith","TROY","RB","$3,500","0%","13","Week 15, 2020"
"3277","Parker Washington","PSU","WR","$4,400","8%","13","Week 15, 2020"
"3278","Grayson McCall","C-C","QB","$8,300","4%","13","Week 15, 2020"
"3279","Mataeo Durant","DUKE","RB","$6,400","0%","13","Week 15, 2020"
"3280","Isaiah Likely","C-C","WR","$4,500","5%","13","Week 15, 2020"
"3281","Mike Woods","ARK","WR","$4,500","4%","13","Week 15, 2020"
"3282","Sean Clifford","PSU","QB","$6,400","4%","13","Week 15, 2020"
"3283","Tahj Washington","MEM","WR","$5,100","0%","13","Week 15, 2020"
"3284","CJ Marable","C-C","RB","$8,400","8%","13","Week 15, 2020"
"3285","Braden Smith","UL","WR","$3,500","15%","13","Week 15, 2020"
"3286","Larry Rountree III","MIZZ","RB","$7,100","9%","13","Week 15, 2020"
"3287","Malik Cunningham","UL","QB","$8,900","13%","13","Week 15, 2020"
"3288","Michael Carter","UNC","RB","$7,300","0%","13","Week 15, 2020"
"3289","John Metchie III","BAMA","WR","$5,500","19%","13","Week 15, 2020"
"3290","Noah Vedral","RU","QB","$5,400","5%","13","Week 15, 2020"
"3291","Jaquarii Roberson","WAKE","WR","$6,700","11%","13","Week 15, 2020"
"3292","Jahan Dotson","PSU","WR","$6,500","6%","13","Week 15, 2020"
"3293","Jaivon Heiligh","C-C","WR","$6,000","4%","13","Week 15, 2020"
"3294","Brevin Jordan","MIA","WR","$5,000","0%","13","Week 15, 2020"
"3295","Marquez Stevenson","UH","WR","$7,500","0%","13","Week 15, 2020"
"3296","Jase McClellan","BAMA","RB","$3,200","1%","13","Week 15, 2020"
"3297","Dazz Newsome","UNC","WR","$6,300","0%","13","Week 15, 2020"
"3298","Marshon Ford","UL","WR","$3,400","1%","13","Week 15, 2020"
"3299","Damon Hazelton","MIZZ","WR","$4,200","3%","13","Week 15, 2020"
"3300","Kylan Watkins","MEM","RB","$3,700","0%","13","Week 15, 2020"
"3301","Mark Pope","MIA","WR","$4,000","0%","13","Week 15, 2020"
"3302","Shameen Jones","RU","WR","$3,400","15%","13","Week 15, 2020"
"3303","Taylor Morin","WAKE","WR","$3,900","2%","13","Week 15, 2020"
"3304","Cam'Ron Harris","MIA","RB","$6,700","0%","13","Week 15, 2020"
"3305","Tre'von Bradley","UH","WR","$4,000","0%","13","Week 15, 2020"
"3306","Zamir White","UGA","RB","$6,800","8%","13","Week 15, 2020"
"3307","Gunnar Watson","TROY","QB","$5,600","0%","13","Week 15, 2020"
"3308","Mike Harley","MIA","WR","$7,200","0%","13","Week 15, 2020"
"3309","Will Mallory","MIA","WR","$3,300","0%","13","Week 15, 2020"
"3310","Dontay Demus Jr.","UMD","WR","$6,100","15%","13","Week 15, 2020"
"3311","Jakobi Buchanan","ARMY","RB","$5,000","0%","13","Week 15, 2020"
"3312","Kimani Vidal","TROY","RB","$5,200","4%","13","Week 15, 2020"
"3313","Sean Dykes","MEM","WR","$5,700","0%","13","Week 15, 2020"
"3314","Keke Chism","MIZZ","WR","$4,700","3%","13","Week 15, 2020"
"3315","Reese White","C-C","RB","$3,900","3%","13","Week 15, 2020"
"3316","Trelon Smith","ARK","RB","$6,300","3%","13","Week 15, 2020"
"3317","Dez Fitzpatrick","UL","WR","$5,800","21%","13","Week 15, 2020"
"3318","Deon Jackson","DUKE","RB","$4,400","0%","13","Week 15, 2020"
"3319","Jalon Calhoun","DUKE","WR","$3,800","0%","13","Week 15, 2020"
"3320","Tauskie Dove","MIZZ","WR","$3,800","3%","13","Week 15, 2020"
"3321","Sam Hartman","WAKE","QB","$6,800","9%","13","Week 15, 2020"
"3322","Tray Eafford","TROY","WR","$3,800","0%","13","Week 15, 2020"
"3323","Isaih Pacheco","RU","RB","$4,500","11%","13","Week 15, 2020"
"3324","Barrett Banister","MIZZ","WR","$3,300","1%","13","Week 15, 2020"
"3325","Jordan Travis","FSU","QB","$7,000","0%","13","Week 15, 2020"
"3326","Brandon Smith","IOWA","WR","$4,000","0%","13","Week 15, 2020"
"3327","Chimere Dike","WISC","WR","$4,100","0%","13","Week 15, 2020"
"3328","Christian Anderson","ARMY","QB","$5,700","0%","13","Week 15, 2020"
"3329","Mulbah Car","UH","RB","$4,200","0%","13","Week 15, 2020"
"3330","George Pickens","UGA","WR","$6,400","3%","13","Week 15, 2020"
"3331","Bo Melton","RU","WR","$7,000","2%","13","Week 15, 2020"
"3332","Ihmir Smith-Marsette","IOWA","WR","$4,700","0%","13","Week 15, 2020"
"3333","Aron Cruickshank","RU","WR","$3,700","3%","13","Week 15, 2020"
"3334","Lance LeGendre","UMD","QB","$6,500","5%","13","Week 15, 2020"
"3335","Dee Wiggins","MIA","WR","$4,600","0%","13","Week 15, 2020"
"3336","AJ Lewis","TROY","WR","$3,200","0%","13","Week 15, 2020"
"3337","Kearis Jackson","UGA","WR","$5,300","3%","13","Week 15, 2020"
"3338","Connor Bazelak","MIZZ","QB","$5,700","3%","13","Week 15, 2020"
"3339","Kyle Porter","UH","RB","$5,900","0%","13","Week 15, 2020"
"3340","Emery Simmons","UNC","WR","$3,400","0%","13","Week 15, 2020"
"3341","Keyvone Lee","PSU","RB","$5,100","2%","13","Week 15, 2020"
"3342","Noah Gray","DUKE","WR","$3,400","0%","13","Week 15, 2020"
"3343","Brian Robinson Jr.","BAMA","RB","$3,300","7%","13","Week 15, 2020"
"3344","Khafre Brown","UNC","WR","$3,600","0%","13","Week 15, 2020"
"3345","Graham Mertz","WISC","QB","$6,000","0%","13","Week 15, 2020"
"3346","Shermari Jones","C-C","RB","$3,200","0%","13","Week 15, 2020"
"3347","Jahleel Billingsley","BAMA","WR","$4,800","8%","13","Week 15, 2020"
"3348","Jake Ferguson","WISC","WR","$5,400","0%","13","Week 15, 2020"
"3349","Jake Bobo","DUKE","WR","$3,500","0%","13","Week 15, 2020"
"3350","Jack Dunn","WISC","WR","$3,300","0%","13","Week 15, 2020"
"3351","A.T. Perry","WAKE","WR","$3,200","0%","13","Week 15, 2020"
"3352","Camren McDonald","FSU","WR","$3,200","0%","13","Week 15, 2020"
"3353","Lawrance Toafili","FSU","RB","$3,500","0%","13","Week 15, 2020"
"3354","Isaiah Washington","RU","WR","$3,000","0%","13","Week 15, 2020"
"3355","Jalen Knox","MIZZ","WR","$4,000","1%","13","Week 15, 2020"
"3356","Nolan Groulx","WAKE","WR","$3,000","1%","13","Week 15, 2020"
"3357","Sam Denmark","C-C","WR","$3,200","0%","13","Week 15, 2020"
"3358","Rakim Jarrett","UMD","WR","$5,300","3%","13","Week 15, 2020"
"3359","Chase Brice","DUKE","QB","$5,500","0%","13","Week 15, 2020"
"3360","Anthony Adkins","ARMY","RB","$3,000","0%","13","Week 15, 2020"
"3361","Jalen Mitchell","UL","RB","$6,200","2%","13","Week 15, 2020"
"3362","Jeremy Singleton","UH","WR","$3,000","0%","13","Week 15, 2020"
"3363","JT Daniels","UGA","QB","$8,200","3%","13","Week 15, 2020"
"3364","Tyhier Tyler","ARMY","QB","$5,800","5%","13","Week 15, 2020"
"3365","Christian Trahan","UH","WR","$3,700","0%","13","Week 15, 2020"
"3366","Ontaria Wilson","FSU","WR","$5,500","0%","13","Week 15, 2020"
"3367","Tyrell Robinson","ARMY","RB","$3,900","0%","13","Week 15, 2020"
"3368","Mekhi Sargent","IOWA","RB","$4,200","0%","13","Week 15, 2020"
"3369","Tyler Goodson","IOWA","RB","$7,500","0%","13","Week 15, 2020"
"3370","Jermaine Burton","UGA","WR","$5,600","3%","13","Week 15, 2020"
"3371","Garrett Walston","UNC","WR","$3,000","0%","13","Week 15, 2020"
"3372","Jake Funk","UMD","RB","$6,900","3%","13","Week 15, 2020"
"3373","T.J. Hammonds","ARK","WR","$3,300","0%","13","Week 15, 2020"
"3374","Jeshaun Jones","UMD","WR","$4,400","2%","13","Week 15, 2020"
"3375","Jalen Nailor","MSU","WR","$4,300","6%","13","Week 15, 2020"
"3376","James Cook","UGA","RB","$5,600","6%","13","Week 15, 2020"
"3377","Mason Stokke","WISC","RB","$3,200","0%","13","Week 15, 2020"
"3378","Slade Bolden","BAMA","WR","$3,200","1%","13","Week 15, 2020"
"3379","Antoine Green","UNC","WR","$3,800","0%","13","Week 15, 2020"
"3380","Payton Thorne","MSU","QB","$4,800","2%","13","Week 15, 2020"
"3381","Donald Chaney Jr.","MIA","RB","$4,300","0%","13","Week 15, 2020"
"3382","Marquavius Weaver","MEM","RB","$3,000","0%","13","Week 15, 2020"
"3383","Christian Beal-Smith","WAKE","RB","$6,600","18%","13","Week 15, 2020"
"3384","Keyshawn Helton","FSU","WR","$3,300","0%","13","Week 15, 2020"
"3385","Blake Kern","ARK","WR","$3,400","0%","13","Week 15, 2020"
"3386","Bryson Smith","UH","WR","$3,800","0%","13","Week 15, 2020"
"3387","Aaron Young","RU","RB","$4,100","0%","13","Week 15, 2020"
"3388","Jayden Reed","MSU","WR","$4,600","7%","13","Week 15, 2020"
"3389","Kameron Brown","C-C","WR","$4,000","0%","13","Week 15, 2020"
"3390","Javon Ivory","MEM","WR","$3,300","0%","13","Week 15, 2020"
"3391","Jarett Garner","DUKE","WR","$3,700","0%","13","Week 15, 2020"
"3392","Tre' McKitty","UGA","WR","$3,500","1%","13","Week 15, 2020"
"3393","Spencer Petras","IOWA","QB","$5,200","0%","13","Week 15, 2020"
"3394","Brenton Strange","PSU","WR","$3,300","0%","13","Week 15, 2020"
"3395","Nelson Smith","NAVY","RB","$5,000","0%","13","Week 15, 2020"
"3396","Sandon McCoy","ARMY","RB","$6,000","0%","13","Week 15, 2020"
"3397","Jashaun Corbin","FSU","RB","$5,500","0%","13","Week 15, 2020"
"3398","Rodrigues Clark","MEM","RB","$5,700","0%","13","Week 15, 2020"
"3399","Devyn Ford","PSU","RB","$4,900","2%","13","Week 15, 2020"
"3400","Kay'Ron Adams","RU","RB","$3,700","0%","13","Week 15, 2020"
"3401","Eli Pancol","DUKE","WR","$3,900","0%","13","Week 15, 2020"
"3402","Sam LaPorta","IOWA","WR","$4,200","0%","13","Week 15, 2020"
"3403","Roydell Williams","BAMA","RB","$3,000","0%","13","Week 15, 2020"
"3404","Tyrone Tracy Jr.","IOWA","WR","$3,000","0%","13","Week 15, 2020"
"3405","Tre Mosley","MSU","WR","$3,000","0%","13","Week 15, 2020"
"3406","Luke Whittemore","TROY","WR","$3,400","0%","13","Week 15, 2020"
"3407","Nico Ragaini","IOWA","WR","$3,200","0%","13","Week 15, 2020"
"3408","Kameron Wilson","MEM","WR","$3,000","0%","13","Week 15, 2020"
"3409","Khalil McClain","TROY","WR","$5,200","1%","13","Week 15, 2020"
"3410","Kelan Walker","UH","RB","$3,500","0%","13","Week 15, 2020"
"3411","Chance Warren","NAVY","RB","$3,100","0%","13","Week 15, 2020"
"3412","Charles Strong","TROY","RB","$3,000","0%","13","Week 15, 2020"
"3413","Peny Boone","UMD","RB","$3,500","0%","13","Week 15, 2020"
"3414","Jovani Haskins","RU","WR","$3,100","0%","13","Week 15, 2020"
"3415","Warren Thompson","FSU","WR","$3,500","0%","13","Week 15, 2020"
"3416","Jake Marwede","DUKE","WR","$3,000","0%","13","Week 15, 2020"
"3417","Miller Forristall","BAMA","WR","$3,000","0%","13","Week 15, 2020"
"3418","Jamontez Woods","TROY","RB","$3,800","0%","13","Week 15, 2020"
"3419","Michael Roberts","ARMY","WR","$3,400","0%","13","Week 15, 2020"
"3420","Asa Martin","MEM","RB","$4,800","0%","13","Week 15, 2020"
"3421","Niko Hea","MIZZ","WR","$3,000","0%","13","Week 15, 2020"
"3422","D'ionte Smith","MIZZ","WR","$3,000","0%","13","Week 15, 2020"
"3423","Brian Cobbs","UMD","WR","$3,400","0%","13","Week 15, 2020"
"3424","Elijah Collins","MSU","RB","$3,000","0%","13","Week 15, 2020"
"3425","Daniel Parker Jr.","MIZZ","WR","$3,000","0%","13","Week 15, 2020"
"3426","Mychal Cooper","NAVY","WR","$3,600","0%","13","Week 15, 2020"
"3427","Connor Heyward","MSU","RB","$4,500","2%","13","Week 15, 2020"
"3428","Ryan Mitchell","NAVY","WR","$3,100","1%","13","Week 15, 2020"
"3429","Malik Bowen-Sims","DUKE","WR","$3,000","0%","13","Week 15, 2020"
"3430","Jamale Carothers","NAVY","RB","$4,200","0%","13","Week 15, 2020"
"3431","Matt Dotson","MSU","WR","$3,100","0%","13","Week 15, 2020"
"3432","Jordan Waters","DUKE","RB","$3,000","0%","13","Week 15, 2020"
"3433","Daijun Edwards","UGA","RB","$3,200","0%","13","Week 15, 2020"
"3434","Camden Harrison","ARMY","WR","$3,200","0%","13","Week 15, 2020"
"3435","Trenton Gillison","MSU","WR","$3,000","0%","13","Week 15, 2020"
"3436","John FitzPatrick","UGA","WR","$3,000","0%","13","Week 15, 2020"
"3437","Tyson Morris","ARK","WR","$3,000","0%","13","Week 15, 2020"
"3438","Kendall Milton","UGA","RB","$3,000","0%","13","Week 15, 2020"
"3439","Justice Ellison","WAKE","RB","$3,700","0%","13","Week 15, 2020"
"3440","Hudson Henry","ARK","WR","$3,300","0%","13","Week 15, 2020"
"3441","Greg Latushko","C-C","WR","$3,500","0%","13","Week 15, 2020"
"3442","Darrell Harding Jr.","DUKE","WR","$3,000","0%","13","Week 15, 2020"
"3443","Tez Johnson","TROY","WR","$3,000","0%","13","Week 15, 2020"
"3444","Dalen Morris","NAVY","QB","$5,300","0%","13","Week 15, 2020"
"3445","Bret Clark","TROY","WR","$3,000","0%","13","Week 15, 2020"
"3446","Reikan Donaldson","ARMY","WR","$3,300","0%","13","Week 15, 2020"
"3447","Darryl Jones","UMD","WR","$3,000","0%","13","Week 15, 2020"
"3448","Caziah Holmes","PSU","RB","$3,600","0%","13","Week 15, 2020"
"3449","Carlos Carriere","UMD","WR","$3,000","0%","13","Week 15, 2020"
"3450","Ke'Shawn Williams","WAKE","WR","$3,000","0%","13","Week 15, 2020"
"3451","Daniel George","PSU","WR","$3,000","0%","13","Week 15, 2020"
"3452","Trey Knox","ARK","WR","$3,000","0%","13","Week 15, 2020"
"3453","Chandler Smith","UH","RB","$4,000","0%","13","Week 15, 2020"
"3454","Shaun Beyer","IOWA","WR","$3,500","0%","13","Week 15, 2020"
"3455","Jack Eschenbach","WISC","WR","$3,000","0%","13","Week 15, 2020"
"3456","Myles Fells","NAVY","RB","$3,000","0%","13","Week 15, 2020"
"3457","D.J. Jones","UNC","RB","$3,100","0%","13","Week 15, 2020"
"3458","Josh Downs","UNC","WR","$3,000","0%","13","Week 15, 2020"
"3459","Mark Walker","NAVY","WR","$3,200","0%","13","Week 15, 2020"
"3460","Jeremiah Payton","MIA","WR","$3,000","0%","13","Week 15, 2020"
"3461","Preston Daniel","FSU","WR","$3,100","0%","13","Week 15, 2020"
"3462","Isaiah Jacobs","UMD","RB","$3,300","0%","13","Week 15, 2020"
"3463","A'Montae Spivey","ARK","RB","$3,000","0%","13","Week 15, 2020"
"3464","Duane Martin","UL","WR","$3,000","0%","13","Week 15, 2020"
"3465","Chris Cameron","ARMY","WR","$3,000","0%","13","Week 15, 2020"
"3466","Demetris Robertson","UGA","WR","$3,200","0%","13","Week 15, 2020"
"3467","Baden Pinson","C-C","RB","$3,000","0%","13","Week 15, 2020"
"3468","Micah Wilson","MIZZ","WR","$3,000","0%","13","Week 15, 2020"
"3469","Donald Stewart","WAKE","WR","$3,000","0%","13","Week 15, 2020"
"3470","John Chenal","WISC","RB","$3,000","0%","13","Week 15, 2020"
"3471","Christian Dremel","RU","WR","$3,000","0%","13","Week 15, 2020"
"3472","Roscoe Johnson","UL","WR","$3,000","0%","13","Week 15, 2020"
"3473","Isaac Lutz","PSU","WR","$3,000","0%","13","Week 15, 2020"
"3474","Elijah Green","UNC","RB","$3,000","0%","13","Week 15, 2020"
"3475","Artice Hobbs IV","ARMY","RB","$3,000","0%","13","Week 15, 2020"
"3476","Dennis Smith","DUKE","WR","$3,000","0%","13","Week 15, 2020"
"3477","Hassan Hall","UL","RB","$4,100","1%","13","Week 15, 2020"
"3478","Rontavius Groves","UNC","WR","$3,000","0%","13","Week 15, 2020"
"3479","Isaiah Alston","ARMY","WR","$3,000","0%","13","Week 15, 2020"
"3480","Matt Alaimo","RU","WR","$3,000","0%","13","Week 15, 2020"
"3481","Braheam Murphy","ARMY","RB","$3,500","0%","13","Week 15, 2020"
"3482","Elijah Young","MIZZ","RB","$3,000","0%","13","Week 15, 2020"
"3483","Paul Woods","RU","WR","$3,000","0%","13","Week 15, 2020"
"3484","Jeremy Tate Jr","MEM","WR","$3,000","0%","13","Week 15, 2020"
"3485","Devin Mathews","NAVY","WR","$3,000","0%","13","Week 15, 2020"
"3486","Brandon Walters","ARMY","RB","$3,000","0%","13","Week 15, 2020"
"3487","Keyshawn Smith","MIA","WR","$3,000","0%","13","Week 15, 2020"
"3488","Will Drawdy","WAKE","RB","$3,400","0%","13","Week 15, 2020"
"3489","Kenny McIntosh","UGA","RB","$3,300","0%","13","Week 15, 2020"
"3490","Robert Burns","MIA","RB","$3,000","0%","13","Week 15, 2020"
"3491","Logan Christopherson","MIZZ","WR","$3,000","0%","13","Week 15, 2020"
"3492","Cole McGowan","UH","WR","$3,000","0%","13","Week 15, 2020"
"3493","Brandon Wright","MSU","RB","$3,000","0%","13","Week 15, 2020"
"3494","Michael Redding III","MIA","WR","$3,000","0%","13","Week 15, 2020"
"3495","Adam Berghorst","MSU","WR","$3,000","0%","13","Week 15, 2020"
"3496","John David White","ARK","WR","$3,000","0%","13","Week 15, 2020"
"3497","Matt Landers","UGA","WR","$3,000","0%","13","Week 15, 2020"
"3498","Darnell Washington","UGA","WR","$3,000","0%","13","Week 15, 2020"
"3499","Jordan Watkins","UL","WR","$3,000","0%","13","Week 15, 2020"
"3500","Darion Williamson","FSU","WR","$3,000","0%","13","Week 15, 2020"
"3501","Brandon Chapman","WAKE","WR","$3,000","0%","13","Week 15, 2020"
"3502","Breece Hall","ISU","RB","$8,500","19%","11","Week 16, 2020"
"3503","Matt Corral","MISS","QB","$9,700","28%","11","Week 16, 2020"
"3504","Travis Etienne","CLEM","RB","$7,800","0%","11","Week 16, 2020"
"3505","Ty Jordan","UTAH","RB","$7,000","35%","11","Week 16, 2020"
"3506","Trevor Lawrence","CLEM","QB","$8,700","0%","11","Week 16, 2020"
"3507","Khalil Shakir","BSU","WR","$8,200","0%","11","Week 16, 2020"
"3508","Dontario Drummond","MISS","WR","$4,400","23%","11","Week 16, 2020"
"3509","Jonathan Mingo","MISS","WR","$3,700","31%","11","Week 16, 2020"
"3510","Justin Fields","OSU","QB","$9,800","29%","11","Week 16, 2020"
"3511","Spencer Rattler","OU","QB","$8,100","9%","11","Week 16, 2020"
"3512","Brock Purdy","ISU","QB","$7,000","9%","11","Week 16, 2020"
"3513","Tyler Badie","MIZZ","RB","$4,300","4%","11","Week 16, 2020"
"3514","Garrett Wilson","OSU","WR","$8,000","22%","11","Week 16, 2020"
"3515","Renard Bell","WSU","WR","$6,400","9%","11","Week 16, 2020"
"3516","Tre Walker","SJSU","WR","$5,000","0%","11","Week 16, 2020"
"3517","Ian Book","ND","QB","$7,900","0%","11","Week 16, 2020"
"3518","Jayden de Laura","WSU","QB","$6,300","1%","11","Week 16, 2020"
"3519","Jake Bentley","UTAH","QB","$6,000","4%","11","Week 16, 2020"
"3520","Isaiah Spiller","TA&M","RB","$7,100","16%","11","Week 16, 2020"
"3521","Amari Rodgers","CLEM","WR","$6,500","0%","11","Week 16, 2020"
"3522","Kellen Mond","TA&M","QB","$7,600","13%","11","Week 16, 2020"
"3523","Kyren Williams","ND","RB","$7,500","0%","11","Week 16, 2020"
"3524","Jerrion Ealy","MISS","RB","$7,300","18%","11","Week 16, 2020"
"3525","Larry Rountree III","MIZZ","RB","$6,900","13%","11","Week 16, 2020"
"3526","Kayshon Boutte","LSU","WR","$5,700","36%","11","Week 16, 2020"
"3527","Max Johnson","LSU","QB","$6,800","29%","11","Week 16, 2020"
"3528","Ainias Smith","TA&M","RB","$6,200","5%","11","Week 16, 2020"
"3529","Bailey Gaither","SJSU","WR","$6,800","0%","11","Week 16, 2020"
"3530","Cornell Powell","CLEM","WR","$6,700","0%","11","Week 16, 2020"
"3531","Marvin Mims","OU","WR","$5,000","9%","11","Week 16, 2020"
"3532","Jamire Calvin","WSU","WR","$3,300","2%","11","Week 16, 2020"
"3533","Nick Starkel","SJSU","QB","$6,400","0%","11","Week 16, 2020"
"3534","Peyton Ramsey","NW","QB","$5,500","2%","11","Week 16, 2020"
"3535","Master Teague III","OSU","RB","$6,700","8%","11","Week 16, 2020"
"3536","Garrett Groshek","WISC","RB","$4,400","0%","11","Week 16, 2020"
"3537","Chris Curry","LSU","RB","$4,100","23%","11","Week 16, 2020"
"3538","Snoop Conner","MISS","RB","$4,000","4%","11","Week 16, 2020"
"3539","Jaden Walley","MSST","WR","$5,900","17%","11","Week 16, 2020"
"3540","Xavier Hutchinson","ISU","WR","$5,500","6%","11","Week 16, 2020"
"3541","Jaray Jenkins","LSU","WR","$4,300","7%","11","Week 16, 2020"
"3542","Julian Fleming","OSU","WR","$3,000","5%","11","Week 16, 2020"
"3543","Rhamondre Stevenson","OU","RB","$7,900","8%","11","Week 16, 2020"
"3544","Devon Achane","TA&M","RB","$4,000","1%","11","Week 16, 2020"
"3545","T.J. Pledger","OU","RB","$3,700","1%","11","Week 16, 2020"
"3546","Charlie Kolar","ISU","WR","$4,700","8%","11","Week 16, 2020"
"3547","Osirus Mitchell","MSST","WR","$4,700","5%","11","Week 16, 2020"
"3548","Malik Heath","MSST","WR","$4,600","0%","11","Week 16, 2020"
"3549","Damon Hazelton","MIZZ","WR","$4,300","2%","11","Week 16, 2020"
"3550","Brant Kuithe","UTAH","WR","$4,100","3%","11","Week 16, 2020"
"3551","Tauskie Dove","MIZZ","WR","$3,400","0%","11","Week 16, 2020"
"3552","Jalen Wydermyer","TA&M","WR","$6,100","12%","11","Week 16, 2020"
"3553","Britain Covey","UTAH","WR","$5,400","17%","11","Week 16, 2020"
"3554","Keke Chism","MIZZ","WR","$4,600","3%","11","Week 16, 2020"
"3555","Ramaud Chiaokhiao-Bowman","NW","WR","$4,400","6%","11","Week 16, 2020"
"3556","Braylon Sanders","MISS","WR","$4,100","21%","11","Week 16, 2020"
"3557","Austin Williams","MSST","WR","$3,900","2%","11","Week 16, 2020"
"3558","Barrett Banister","MIZZ","WR","$3,100","1%","11","Week 16, 2020"
"3559","Hank Bachmeier","BSU","QB","$6,000","0%","11","Week 16, 2020"
